Estructura de generación (MW)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos,Andorra exportación,Marruecos exportación,Portugal exportación,Francia exportación,Francia importación,Portugal importación,Marruecos importación,Andorra importación,Hidráulica
"2025-04-29 18:10","4359","0","166","8159","-23","5541","284","287","256","85","91","0","876","0","-36","0","-9","0","139","0","0","5937",
"2025-04-29 18:15","4367","0","166","8357","-107","5560","285","267","263","83","91","0","880","0","-39","0","0","127","98","0","0","5817",
"2025-04-29 18:20","4301","0","166","8526","-106","5459","287","287","262","78","92","0","887","0","0","0","0","150","154","1","0","6204",
"2025-04-29 18:25","4329","0","166","8549","-289","5339","293","287","270","79","92","0","884","0","-28","0","0","279","149","0","0","6340",
"2025-04-29 18:30","4352","0","166","8554","-366","5190","300","267","270","78","92","0","873","0","-27","0","0","171","125","0","0","6030",
"2025-04-29 18:35","4346","0","166","8381","-25","5040","308","287","277","81","92","0","879","0","0","0","-96","0","28","18","0","6310",
"2025-04-29 18:40","4380","0","166","8610","-44","4897","312","287","278","83","92","0","892","0","0","0","0","171","95","91","0","6364",
"2025-04-29 18:45","4427","0","166","8673","-247","4834","319","352","282","86","92","0","896","0","0","0","0","429","125","163","0","6150",
"2025-04-29 18:50","4451","0","166","8390","112","4855","328","287","282","89","92","0","905","0","0","0","-16","0","84","108","0","6395",
"2025-04-29 18:55","4501","0","166","8630","60","4735","324","287","286","79","94","0","908","0","0","0","0","104","127","165","0","6478",
"2025-04-29 19:00","4475","0","166","8637","93","4523","327","352","286","73","94","0","930","0","0","0","0","115","157","142","0","6675",
"2025-04-29 19:05","4444","0","166","8385","157","4401","331","321","283","71","95","0","934","0","0","-7","-131","0","0","134","0","6935",
"2025-04-29 19:10","4464","0","166","8495","-21","4230","340","321","279","72","94","0","940","0","0","0","0","126","155","88","0","7220",
"2025-04-29 19:15","4502","0","166","8749","-35","4051","347","371","287","75","94","0","939","0","0","0","0","148","76","76","0","7004",
"2025-04-29 19:20","4827","0","166","8485","-557","4570","348","321","301","76","96","0","939","0","0","0","0","596","139","7","0","6994",
"2025-04-29 19:25","6509","0","166","8082","-616","4597","325","321","309","76","96","0","924","0","0","0","0","654","98","4","0","6115",
"2025-04-29 19:30","6724","0","166","7717","-337","4374","322","340","313","76","97","0","918","0","0","0","0","247","153","15","0","6130",
"2025-04-29 19:35","6921","0","167","7815","-194","4373","328","321","318","76","97","0","917","0","0","0","0","239","92","112","0","6238",
"2025-04-29 19:40","6973","0","166","7960","-56","4259","334","321","322","76","97","0","917","0","0","0","0","93","116","84","0","6306",
"2025-04-29 19:45","7040","0","166","8083","-131","4158","335","321","323","82","97","0","920","0","0","0","0","107","49","0","0","6533",
"2025-04-29 19:50","7040","0","166","8059","-36","3973","321","321","320","89","97","0","921","0","0","0","0","163","132","40","0","6661",
"2025-04-29 19:55","7119","0","166","8178","-317","3716","323","321","326","99","98","0","928","0","0","0","0","235","42","47","0","7012",
"2025-04-29 20:00","7199","0","166","8087","315","3371","312","321","326","101","98","0","925","0","0","0","-183","0","75","44","0","7096",
"2025-04-29 20:05","7173","0","165","8343","122","3077","312","324","330","100","98","0","927","0","-114","0","-266","0","21","0","0","7395",
"2025-04-29 20:10","7175","0","166","8498","189","2727","310","324","338","102","98","0","940","0","-42","0","-179","0","33","0","0","7584",
"2025-04-29 20:15","7158","0","166","8781","160","2412","301","374","344","102","105","0","938","0","0","0","-126","0","31","34","0","7635",
"2025-04-29 20:20","7374","0","166","9094","88","2075","285","324","342","102","112","0","940","0","0","0","-69","0","53","20","0","7677",
"2025-04-29 20:25","7393","0","165","9368","391","1690","271","324","344","105","114","0","941","0","0","0","-275","0","46","82","0","7683",
"2025-04-29 20:30","7629","0","166","9607","370","1387","253","374","344","103","114","0","938","0","0","0","-289","0","21","108","0","7652",
"2025-04-29 20:35","8009","0","166","9931","281","1099","238","324","344","106","113","0","940","0","0","0","-214","0","43","89","0","7748",
"2025-04-29 20:40","8332","0","165","9766","268","887","219","324","347","106","113","0","944","0","0","0","-6","0","3","279","0","7692",
"2025-04-29 20:45","8640","0","166","9420","311","701","201","238","353","107","123","0","950","0","0","-26","-66","0","0","337","0","7573",
"2025-04-29 20:50","8761","0","166","9279","671","537","180","324","358","120","130","0","960","0","0","-9","-363","0","0","271","0","7692",
"2025-04-29 20:55","9124","0","166","9339","570","410","161","324","345","126","136","0","961","0","0","0","-482","0","10","163","0","7731",
"2025-04-29 21:00","9306","0","166","9257","536","304","145","324","359","126","141","0","962","0","0","-25","-390","0","0","165","0","7706",
"2025-04-29 21:05","9227","0","166","9631","258","214","129","328","355","130","146","0","1007","0","0","-5","-133","0","0","52","0","8012",
"2025-04-29 21:10","9193","0","176","9674","240","169","120","328","357","130","151","0","1058","0","0","-85","-236","0","0","47","0","8080",
"2025-04-29 21:15","9196","0","186","9708","40","140","111","328","359","132","156","0","1059","0","-16","-50","0","36","0","0","0","8022",
"2025-04-29 21:20","9324","0","186","9447","197","134","109","354","361","130","161","0","1101","0","0","-56","-143","0","0","43","0","7978",
"2025-04-29 21:25","9286","0","186","9301","278","133","109","354","365","132","165","0","1144","0","0","-36","-113","0","0","100","0","8096",
"2025-04-29 21:30","9311","0","186","9160","364","129","115","426","369","131","168","0","1162","0","0","-62","-247","0","0","132","0","8112",
"2025-04-29 21:35","9274","12","186","9042","242","129","120","354","372","131","171","0","1183","0","0","-10","-67","0","0","137","0","8079",
"2025-04-29 21:40","9244","36","196","8671","415","128","145","354","376","133","172","0","1190","0","0","-51","-253","0","0","160","0","7981",
"2025-04-29 21:45","9859","50","203","8221","118","127","157","426","386","130","174","0","1208","0","-32","-58","-214","0","0","0","0","7821",
"2025-04-29 21:50","10217","57","204","7901","73","119","180","354","381","141","177","0","1223","0","-12","-45","-71","0","0","0","0","7767",
"2025-04-29 21:55","10344","57","204","7712","28","118","192","354","383","140","178","0","1231","0","-54","-64","-80","0","0","0","0","7713",
"2025-04-29 22:00","10299","59","205","7668","83","118","199","354","379","142","180","0","1232","0","-84","-31","-189","0","0","0","0","7450",
"2025-04-29 22:05","10279","59","205","7574","16","118","207","326","374","141","180","0","1246","0","-69","-28","-37","0","0","0","0","7347",
"2025-04-29 22:10","10307","59","203","7457","20","118","223","326","371","133","180","0","1241","0","-98","-49","-112","0","0","0","0","7179",
"2025-04-29 22:15","10326","59","203","7483","-60","118","230","326","371","128","180","0","1247","0","-28","0","0","16","16","0","0","7124",
"2025-04-29 22:20","10371","60","203","7346","151","118","236","326","374","127","181","0","1254","0","0","-41","-97","0","0","30","0","6995",
"2025-04-29 22:25","10400","58","203","7245","62","118","241","326","364","126","180","0","1250","0","-11","0","-117","0","4","0","0","6827",
"2025-04-29 22:30","10432","58","203","7273","5","118","244","326","361","128","180","0","1255","0","0","0","0","43","81","24","0","6961",
"2025-04-29 22:35","10546","59","203","7079","101","118","247","326","358","124","180","0","1261","0","-11","0","-10","0","3","0","0","6911",
"2025-04-29 22:40","10545","59","203","7063","68","118","248","326","356","125","180","0","1265","0","-21","-27","-47","0","0","0","0","6969",
"2025-04-29 22:45","10552","59","203","6991","-52","118","248","326","355","122","180","0","1269","0","-39","0","-43","0","3","0","0","6656",
"2025-04-29 22:50","10559","60","203","6948","54","118","244","326","348","118","180","0","1267","0","-24","0","-29","0","0","0","0","6432",
"2025-04-29 22:55","10436","60","203","6795","-123","118","241","326","347","108","180","0","1266","0","-37","-40","0","48","0","0","0","6381",
"2025-04-29 23:00","10322","60","204","6766","-39","118","239","326","346","111","180","0","1268","0","0","-13","0","31","0","2","0","6331",
"2025-04-29 23:05","10217","59","204","6570","-149","118","234","325","340","110","178","0","1262","0","0","0","0","127","30","6","0","6419",
"2025-04-29 23:10","10149","61","204","6532","-120","114","229","325","339","93","178","0","1257","0","-18","0","0","62","3","0","0","6398",
"2025-04-29 23:15","10154","61","204","6404","-45","114","217","325","330","88","178","0","1259","0","-4","-26","0","0","0","0","0","6383",
"2025-04-29 23:20","10170","50","204","6222","40","114","212","325","331","69","177","0","1257","0","0","-6","0","8","0","86","0","6475",
"2025-04-29 23:25","10159","45","200","6121","-221","114","212","325","325","63","173","0","1251","0","0","0","0","182","34","13","0","6367",
"2025-04-29 23:30","10105","48","191","6020","-13","114","213","325","319","62","170","0","1253","0","0","0","0","98","48","10","0","6258",
"2025-04-29 23:35","10073","47","187","5795","-39","114","213","325","306","60","163","0","1255","0","0","-17","-13","0","0","24","0","6417",
"2025-04-29 23:40","10170","52","187","5706","56","114","213","325","308","59","155","0","1257","0","0","0","0","39","54","67","0","6293",
"2025-04-29 23:45","10209","56","188","5548","28","114","213","325","309","50","150","0","1250","0","0","0","-1","0","22","45","0","6307",
"2025-04-29 23:50","10182","61","187","5433","-46","114","213","325","300","41","147","0","1248","0","0","-10","0","15","0","66","0","6311",
"2025-04-29 23:55","10085","70","188","5322","195","114","214","325","299","40","145","0","1255","0","0","-1","-161","0","0","62","0","6494",
"2025-04-30 00:00","10171","75","188","5270","-134","114","214","325","296","36","142","0","1244","0","0","0","0","154","72","12","0","6347",
"2025-04-30 00:05","10036","75","188","5681","97","114","214","338","287","32","140","0","1222","0","0","0","0","45","169","66","0","6212",
"2025-04-30 00:10","9856","75","187","5574","302","114","213","338","271","31","136","0","1230","0","0","0","-230","0","86","50","0","6623",
"2025-04-30 00:15","9693","76","188","5662","-155","114","213","338","256","30","133","0","1237","0","-19","0","0","172","82","0","0","6795",
"2025-04-30 00:20","10148","76","187","5439","-129","114","213","338","252","32","129","0","1244","0","0","0","0","125","70","8","0","6627",
"2025-04-30 00:25","10314","75","187","5294","-38","115","214","338","252","33","126","0","1238","0","-22","0","0","19","80","0","0","6278",
"2025-04-30 00:30","10223","76","188","5292","-81","114","214","338","248","30","124","0","1237","0","-18","0","0","116","91","0","0","6163",
"2025-04-30 00:35","10079","74","188","5313","-95","114","214","339","249","28","125","0","1234","0","-49","0","0","43","110","0","0","6181",
"2025-04-30 00:40","10022","76","188","5284","-97","115","214","339","246","28","126","0","1248","0","-22","0","0","79","97","0","0","6215",
"2025-04-30 00:45","10016","77","187","5272","-142","114","214","339","239","30","125","0","1253","0","0","0","0","174","94","24","0","5979",
"2025-04-30 00:50","10093","81","188","5253","-193","114","212","339","234","30","124","0","1246","0","-5","0","0","229","153","0","0","5871",
"2025-04-30 00:55","10062","83","188","5234","-95","114","210","339","226","30","123","0","1238","0","0","0","0","67","76","64","0","5926",
"2025-04-30 01:00","10056","81","187","5226","-257","114","202","339","225","29","118","0","1240","0","0","0","0","221","33","118","0","5761",
"2025-04-30 01:05","10166","79","188","5250","-38","114","200","356","223","31","112","0","1243","0","0","0","0","153","76","71","0","5740",
"2025-04-30 01:10","10195","88","188","5235","-219","114","207","356","222","27","108","0","1248","0","-120","0","0","73","82","0","0","5692",
"2025-04-30 01:15","10189","98","188","5135","-50","114","205","356","221","28","103","0","1249","0","-65","0","-2","0","54","0","0","5692",
"2025-04-30 01:20","10160","108","188","5068","21","114","210","356","220","27","98","0","1263","0","0","0","0","32","41","73","0","5947",
"2025-04-30 01:25","10071","119","188","5060","24","114","216","356","223","28","95","0","1255","0","0","0","0","84","131","67","0","5928",
"2025-04-30 01:30","10006","127","188","5049","-132","114","219","356","221","28","95","0","1258","0","-28","0","0","102","72","0","0","5924",
"2025-04-30 01:35","9924","128","188","5075","55","114","220","355","221","29","96","0","1239","0","-76","0","-28","0","90","0","0","5868",
"2025-04-30 01:40","9945","130","187","5086","3","114","223","355","220","28","96","0","1239","0","0","0","-12","0","35","0","0","5929",
"2025-04-30 01:45","9875","127","188","5059","132","114","227","355","218","27","96","0","1245","0","0","0","0","6","54","101","0","5771",
"2025-04-30 01:50","9796","128","188","4990","50","114","230","356","217","28","96","0","1244","0","0","0","0","2","33","154","0","5675",
"2025-04-30 01:55","9710","127","188","4948","123","114","233","356","215","28","96","0","1248","0","0","0","0","22","67","172","0","5611",
"2025-04-30 02:00","9698","128","188","5007","-148","114","241","356","215","27","96","0","1252","0","-143","0","0","25","68","0","0","5971",
"2025-04-30 02:05","9221","128","188","5065","-17","114","244","366","214","27","96","0","1251","0","-57","0","-52","0","49","0","0","6347",
"2025-04-30 02:10","9276","127","188","4934","-11","114","247","366","214","28","96","0","1251","0","-1","-128","-178","0","0","0","0","6271",
"2025-04-30 02:15","9311","127","188","4797","150","114","249","366","210","28","96","0","1246","0","-32","0","-189","0","55","0","0","6071",
"2025-04-30 02:20","9307","128","188","4804","24","114","249","367","210","28","96","0","1254","0","-66","0","-76","0","61","0","0","6131",
"2025-04-30 02:25","9090","128","188","4931","2","114","251","367","207","27","95","0","1252","0","-78","0","-141","0","49","0","0","6405",
"2025-04-30 02:30","8935","125","188","5022","-20","114","252","367","206","27","94","0","1250","0","-86","0","-54","0","74","0","0","6482",
"2025-04-30 02:35","8991","127","188","4934","117","114","238","367","204","27","94","0","1252","0","-15","0","-59","0","125","0","0","6225",
"2025-04-30 02:40","8931","138","188","4889","169","114","240","367","203","27","94","0","1250","0","0","0","0","19","127","139","0","6180",
"2025-04-30 02:45","8899","147","188","4864","279","114","239","367","203","27","94","0","1250","0","0","0","-149","0","48","156","0","6238",
"2025-04-30 02:50","8901","157","188","4821","311","114","236","367","201","27","94","0","1248","0","0","0","-157","0","60","129","0","6161",
"2025-04-30 02:55","8903","166","188","4846","-4","114","237","367","199","27","94","0","1244","0","-117","0","-161","0","19","0","0","6223",
"2025-04-30 03:00","9012","175","188","4774","219","114","236","367","201","26","94","0","1242","0","0","0","-142","0","92","26","0","6045",
