Estructura de generación (MW)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos,Andorra exportación,Marruecos exportación,Portugal exportación,Francia exportación,Francia importación,Portugal importación,Marruecos importación,Andorra importación,Hidráulica
"2025-04-28 02:35","4969","3389","185","3661","-947","116","617","493","251","42","135","0","1581","-3","0","0","-2610","0","1652","26","0","6117",
"2025-04-28 02:40","4932","3389","185","3603","-929","116","615","493","251","58","128","0","1542","-3","0","0","-2659","0","1706","30","0","6018",
"2025-04-28 02:45","4963","3386","185","3609","-971","116","615","493","252","73","119","0","1579","-2","-25","0","-2697","0","1832","0","0","6069",
"2025-04-28 02:50","5133","3389","185","3570","-973","116","612","493","252","83","113","0","1581","-3","-12","0","-2610","0","1689","0","0","5921",
"2025-04-28 02:55","5144","3388","185","3595","-737","115","613","493","251","84","108","0","1582","-2","-25","0","-2439","0","1736","0","0","5908",
"2025-04-28 03:00","5156","3385","185","3577","-1063","116","613","493","249","83","104","0","1545","-2","-75","0","-2639","0","1627","0","0","6001",
"2025-04-28 03:05","5119","3391","185","3482","-1123","115","611","491","247","94","101","0","1580","-2","-53","0","-2657","0","1597","0","0","6070",
"2025-04-28 03:10","5121","3390","185","3458","-915","114","611","491","243","99","100","0","1578","-2","0","0","-2512","0","1594","68","0","6050",
"2025-04-28 03:15","5098","3388","185","3483","-860","114","611","491","245","98","100","0","1578","-2","0","0","-2648","0","1618","198","0","6030",
"2025-04-28 03:20","5137","3387","185","3535","-962","115","609","494","241","96","96","0","1540","-2","-10","0","-2585","0","1594","0","0","5945",
"2025-04-28 03:25","5298","3389","185","3529","-1074","114","609","494","244","94","91","0","1573","-2","-136","0","-2548","0","1621","0","0","5917",
"2025-04-28 03:30","5339","3391","185","3532","-1022","114","610","494","241","96","89","0","1587","-2","-86","0","-2560","0","1610","0","0","5956",
"2025-04-28 03:35","5346","3388","185","3545","-1204","114","609","491","237","97","90","0","1579","-2","-182","0","-2626","0","1627","0","0","5900",
"2025-04-28 03:40","5334","3389","185","3522","-1017","115","608","491","239","96","90","0","1585","-2","-113","0","-2520","0","1637","0","0","5874",
"2025-04-28 03:45","5292","3388","185","3522","-1057","115","606","491","238","93","90","0","1601","-2","-59","0","-2687","0","1671","0","0","5796",
"2025-04-28 03:50","4958","3388","186","3551","-768","114","605","486","239","93","90","0","1606","-2","0","0","-2416","0","1718","79","0","5736",
"2025-04-28 03:55","4955","3387","185","3563","-778","115","601","486","240","93","90","0","1615","-2","0","0","-2724","0","1729","195","0","5790",
"2025-04-28 04:00","4967","3388","185","3556","-852","115","598","486","240","99","90","0","1605","-2","0","0","-2633","0","1774","95","0","5784",
"2025-04-28 04:05","4621","3389","185","3569","-916","104","596","488","237","96","90","0","1574","-2","0","0","-2590","0","1707","0","0","5922",
"2025-04-28 04:10","4658","3387","185","3560","-823","104","595","488","237","99","91","0","1612","-2","-10","0","-2549","0","1716","0","0","5901",
"2025-04-28 04:15","4699","3392","185","3561","-730","104","594","488","237","95","91","0","1611","-2","-2","0","-2423","0","1716","0","0","5968",
"2025-04-28 04:20","4752","3388","185","3561","-569","104","592","488","240","90","90","0","1609","-2","-42","0","-2370","0","1811","0","0","5854",
"2025-04-28 04:25","4728","3388","185","3510","-712","104","593","488","240","86","90","0","1578","-2","-66","0","-2352","0","1716","0","0","5981",
"2025-04-28 04:30","4762","3389","185","3513","-775","104","593","488","241","92","90","0","1611","-2","-50","0","-2437","0","1733","0","0","5997",
"2025-04-28 04:35","4753","3388","186","3530","-803","104","592","488","239","93","91","0","1609","-2","-58","0","-2640","0","1848","0","0","6026",
"2025-04-28 04:40","4748","3389","186","3515","-819","104","589","488","238","96","90","0","1607","-2","-64","0","-2576","0","1843","0","0","5970",
"2025-04-28 04:45","4740","3388","186","3579","-909","104","586","488","239","94","90","0","1613","-2","-181","0","-2685","0","1906","0","0","5918",
"2025-04-28 04:50","5081","3390","186","3517","-954","104","582","488","237","94","91","0","1608","-2","-75","0","-2644","0","1736","0","0","5887",
"2025-04-28 04:55","5094","3388","186","3523","-866","104","575","488","232","96","91","0","1610","-2","-40","0","-2530","0","1710","0","0","5951",
"2025-04-28 05:00","5216","3389","185","3511","-837","104","571","488","236","98","90","0","1620","-2","-110","0","-2755","0","2086","0","0","5978",
"2025-04-28 05:05","4434","3389","185","3558","-115","104","568","487","238","102","91","0","1618","-2","-66","0","-2358","0","2399","0","0","6038",
"2025-04-28 05:10","4428","3389","187","3569","-164","104","560","487","239","103","91","0","1623","-3","-48","0","-2562","0","2488","0","0","6105",
"2025-04-28 05:15","4391","3392","187","3570","-74","104","553","487","238","102","91","0","1624","-3","0","0","-2561","0","2494","53","0","6059",
"2025-04-28 05:20","4350","3385","185","3585","5","104","553","486","240","104","90","0","1624","-3","0","0","-2524","0","2467","92","0","6122",
"2025-04-28 05:25","4657","3386","186","3587","-162","104","550","486","240","101","90","0","1604","-4","-23","0","-2539","0","2461","0","0","6112",
"2025-04-28 05:30","4663","3388","186","3619","-20","104","547","486","239","89","91","0","1603","-4","-51","0","-2522","0","2527","0","0","6165",
"2025-04-28 05:35","4758","3388","186","3622","-216","104","527","486","240","78","91","0","1606","-4","0","0","-2672","0","2437","66","0","6119",
"2025-04-28 05:40","4935","3389","186","3635","-133","104","534","486","241","73","91","0","1610","-4","0","0","-2740","0","2455","80","0","6047",
"2025-04-28 05:45","5019","3390","185","3656","-82","104","514","486","240","76","91","0","1615","-4","-40","0","-2487","0","2439","0","0","6082",
"2025-04-28 05:50","5500","3386","185","3695","-549","104","414","489","241","74","91","0","1617","-3","-76","0","-2839","0","2485","0","0","6146",
"2025-04-28 05:55","5654","3386","185","3717","-57","104","386","489","240","75","91","0","1608","-4","0","0","-2612","0","2511","7","0","6061",
"2025-04-28 06:00","5649","3390","185","3720","151","104","383","488","246","75","95","0","1615","-4","-52","0","-2170","0","2392","0","0","6154",
"2025-04-28 06:05","5402","3388","185","3778","763","104","379","483","244","73","100","0","1618","-5","-100","0","-1423","0","2230","0","0","6313",
"2025-04-28 06:10","5237","3386","185","3906","641","104","373","483","247","73","104","0","1638","-5","-153","0","-1565","0","2349","0","0","6546",
"2025-04-28 06:15","5243","3386","187","3967","516","104","365","483","248","68","106","0","1646","-5","-164","0","-1617","0","2339","0","0","6796",
"2025-04-28 06:20","5095","3391","185","4034","507","104","363","482","247","63","112","0","1644","-5","-132","0","-1638","0","2366","0","0","7064",
"2025-04-28 06:25","5436","3389","185","4046","628","104","340","482","249","63","117","0","1644","-6","-84","0","-1624","0","2290","0","0","6842",
"2025-04-28 06:30","5319","3386","187","4080","553","104","320","482","252","62","122","0","1631","-6","-77","0","-1727","0","2355","0","0","7064",
"2025-04-28 06:35","5574","3390","186","4229","365","104","312","487","254","65","127","0","1595","-8","-97","0","-1809","0","2322","0","0","7036",
"2025-04-28 06:40","5530","3392","186","4245","986","104","305","487","259","62","131","0","1632","-8","0","0","-1311","0","2311","15","0","6851",
"2025-04-28 06:45","5588","3387","186","4319","558","104","265","487","262","62","136","0","1632","-8","-128","0","-1640","0","2334","0","0","7017",
"2025-04-28 06:50","5550","3391","186","4299","609","104","254","487","255","70","140","0","1634","-9","-200","0","-1524","0","2354","0","0","7041",
"2025-04-28 06:55","5557","3389","186","4242","631","105","248","487","264","76","142","0","1604","-9","-157","0","-1549","0","2341","0","0","7028",
"2025-04-28 07:00","5586","3391","186","4306","604","106","248","487","267","79","144","0","1648","-11","-137","0","-1480","0","2347","0","0","7317",
"2025-04-28 07:05","5608","3390","186","4390","521","127","247","486","274","80","148","0","1650","-11","-60","0","-1687","0","2286","0","0","7401",
"2025-04-28 07:10","5619","3389","186","4421","638","136","242","486","279","80","151","0","1655","-12","-62","0","-1565","0","2318","0","0","7513",
"2025-04-28 07:15","5628","3392","186","4501","683","159","240","486","285","78","149","0","1659","-12","-87","0","-1625","0","2333","0","0","7563",
"2025-04-28 07:20","5640","3386","186","4546","646","208","233","488","288","83","145","0","1660","-13","-42","0","-1562","0","2301","0","0","7477",
"2025-04-28 07:25","5636","3387","186","4498","898","278","251","488","290","87","144","0","1662","-13","0","0","-1479","0","2278","127","0","7444",
"2025-04-28 07:30","5647","3388","186","4455","755","390","236","488","293","96","144","0","1652","-14","-30","0","-1307","0","2227","0","0","7616",
"2025-04-28 07:35","5640","3386","186","4421","627","572","221","488","296","102","145","0","1656","-15","-117","0","-1390","0","2212","0","0","7672",
"2025-04-28 07:40","5641","3386","186","4404","513","811","204","488","297","113","145","0","1659","-16","-42","0","-1646","0","2261","0","0","7630",
"2025-04-28 07:45","5567","3387","186","4402","870","1114","183","488","301","118","146","0","1655","-16","-60","0","-1355","0","2313","0","0","7359",
"2025-04-28 07:50","5546","3387","186","4396","667","1527","161","478","305","118","150","0","1654","-17","-71","0","-1616","0","2340","0","0","7406",
"2025-04-28 07:55","5409","3386","186","4335","1166","1970","136","478","309","124","153","0","1649","-18","0","0","-1283","0","2311","90","0","7093",
"2025-04-28 08:00","5404","3387","186","4349","863","2593","133","478","306","126","157","0","1616","-8","0","0","-1608","0","2378","70","0","7135",
"2025-04-28 08:05","5317","3388","186","4220","1105","3264","133","516","311","129","162","0","1655","-6","0","0","-1217","0","2329","54","0","6824",
"2025-04-28 08:10","5232","3384","185","4128","1083","3979","135","516","312","128","162","0","1635","-6","0","0","-1267","0","2291","84","0","6739",
"2025-04-28 08:15","5185","3392","185","4129","730","4742","136","516","318","128","162","0","1637","-7","-58","0","-1319","0","2176","0","0","6442",
"2025-04-28 08:20","4790","3386","185","4052","461","5637","134","517","315","129","162","0","1599","-7","-181","0","-1402","0","2093","0","0","6350",
"2025-04-28 08:25","4738","3386","185","4018","345","6274","141","517","317","128","163","0","1628","-8","-165","0","-1708","0","2165","0","0","6193",
"2025-04-28 08:30","4497","3386","185","4019","490","6966","143","494","316","129","164","0","1635","-8","-167","0","-1603","0","2254","0","0","5861",
"2025-04-28 08:35","3935","3381","185","3753","281","7519","150","490","313","125","167","0","1652","-8","-93","0","-1851","0","2221","0","0","6038",
"2025-04-28 08:40","3778","3385","186","3645","470","8073","152","490","315","126","170","0","1610","-8","-33","0","-1678","0","2246","0","0","5673",
"2025-04-28 08:45","3717","3385","186","3629","155","8807","164","490","315","125","171","0","1648","-8","-107","0","-1618","0","1951","0","0","5362",
"2025-04-28 08:50","3867","3386","190","3303","-348","9836","179","490","316","129","171","0","1651","-8","-24","0","-1835","0","1515","0","0","5083",
"2025-04-28 08:55","3773","3386","197","3005","-758","10620","196","490","313","129","172","0","1649","-8","-104","0","-1948","0","1337","0","0","5125",
"2025-04-28 09:00","3683","3387","202","2911","-1255","11382","225","490","314","137","174","0","1613","-10","-374","0","-1216","0","472","0","0","4953",
"2025-04-28 09:05","3868","3383","212","2513","-2418","13074","260","470","316","140","175","0","1542","-8","-547","-110","-1763","0","0","0","0","4492",
"2025-04-28 09:10","3748","3385","218","2311","-2492","13759","324","470","317","140","177","0","1549","-10","-574","-263","-1646","0","0","0","0","4234",
"2025-04-28 09:15","3773","3386","226","2098","-2520","14265","404","470","320","136","180","0","1530","-10","-676","-441","-1349","0","0","0","0","4007",
"2025-04-28 09:20","3394","3384","232","1947","-2712","15068","506","470","321","127","182","0","1522","-10","-749","-765","-1287","0","0","0","0","4060",
"2025-04-28 09:25","3384","3390","232","1811","-3317","15551","624","470","320","127","182","0","1474","-10","-721","-968","-1539","0","0","0","0","4104",
"2025-04-28 09:30","3401","3387","232","1764","-3477","15940","842","470","316","127","182","0","1516","-10","-707","-1137","-1538","0","0","0","0","4104",
"2025-04-28 09:35","3126","3385","233","1704","-3638","16258","992","469","317","127","182","0","1519","-9","-714","-1360","-1538","0","0","0","0","4218",
"2025-04-28 09:40","3122","3386","232","1670","-3631","16295","1133","469","319","123","182","0","1516","-9","-732","-1216","-1659","0","0","0","0","4122",
"2025-04-28 09:45","3006","3387","232","1674","-3272","16301","1258","469","316","127","182","0","1517","-9","-669","-1340","-1273","0","0","0","0","4099",
"2025-04-28 09:50","2946","3383","232","1675","-3992","16745","1386","471","315","128","182","0","1521","-8","-728","-1652","-1644","0","0","0","0","4146",
"2025-04-28 09:55","2841","3388","232","1652","-3771","17080","1496","471","320","127","181","0","1513","-9","-812","-1617","-1379","0","0","0","0","4076",
"2025-04-28 10:00","2936","3387","232","1664","-3619","16689","1584","469","318","139","180","0","1495","-10","-687","-1805","-1174","0","0","0","0","4037",
"2025-04-28 10:05","2852","3385","233","1663","-3431","17148","1637","446","315","144","181","0","1471","-10","-627","-2053","-728","0","0","0","0","3844",
"2025-04-28 10:10","2841","3384","232","1673","-3232","17087","1663","446","316","134","180","0","1463","-10","-650","-2090","-446","0","0","0","0","3831",
"2025-04-28 10:15","2830","3385","232","1655","-3578","17444","1669","446","321","129","180","0","1450","-10","-728","-2096","-724","0","0","0","0","3861",
"2025-04-28 10:20","2849","3385","233","1679","-3772","17666","1666","448","317","119","180","0","1450","-10","-686","-2074","-981","0","0","0","0","3792",
"2025-04-28 10:25","2812","3388","231","1671","-3724","17839","1699","448","313","125","178","0","1445","-10","-612","-1988","-1092","0","0","0","0","3795",
"2025-04-28 10:30","2848","3383","232","1679","-4025","18010","1672","448","310","125","172","0","1445","-9","-603","-2107","-1248","0","0","0","0","3791",
"2025-04-28 10:35","2854","3387","233","1671","-4187","18474","1661","420","312","123","165","0","1442","-10","-652","-2420","-990","0","0","0","0","3788",
"2025-04-28 10:40","2967","3385","232","1643","-3906","18158","1657","420","308","123","161","0","1420","-10","-706","-2639","-587","0","0","0","0","3839",
"2025-04-28 10:45","2980","3388","232","1638","-3759","17766","1653","431","304","122","156","0","1406","-10","-659","-2748","-336","0","0","0","0","3853",
"2025-04-28 10:50","2892","3388","232","1633","-3278","17284","1635","416","301","123","151","0","1427","-10","-709","-2858","0","267","0","0","0","3863",
"2025-04-28 10:55","2931","3387","232","1655","-3855","17372","1616","416","306","116","146","0","1427","-9","-665","-2963","-175","0","0","0","0","3932",
"2025-04-28 11:00","2953","3388","232","1656","-4376","17822","1581","416","306","121","141","0","1444","-9","-744","-2449","-1256","0","0","0","0","3917",
"2025-04-28 11:05","2988","3385","232","1672","-4428","18406","1583","414","303","120","137","0","1438","-9","-693","-1917","-1792","0","0","0","0","3866",
"2025-04-28 11:10","3052","3392","232","1685","-3971","18562","1572","414","304","122","132","0","1440","-10","-781","-1945","-1204","0","0","0","0","3815",
"2025-04-28 11:15","3052","3387","232","1729","-4127","18203","1573","414","302","106","127","0","1402","-9","-833","-1907","-1403","0","0","0","0","3808",
"2025-04-28 11:20","3031","3384","232","1721","-4904","18599","1573","410","298","100","122","0","1404","-8","-885","-2146","-1921","0","0","0","0","3836",
"2025-04-28 11:25","3065","3388","232","1727","-4778","18429","1563","410","293","98","118","0","1426","-8","-716","-2189","-1848","0","0","0","0","3785",
"2025-04-28 11:30","2978","3390","232","1723","-4629","18519","1551","379","290","99","116","0","1408","-8","-730","-2148","-1746","0","0","0","0","3747",
"2025-04-28 11:35","3028","3386","232","1719","-4738","18573","1539","337","285","103","116","0","1414","-9","-804","-2283","-1652","0","0","0","0","3611",
"2025-04-28 11:40","3098","3392","232","1696","-4687","18573","1536","337","275","98","116","0","1411","-9","-888","-2420","-1410","0","0","0","0","3590",
"2025-04-28 11:45","3119","3389","232","1669","-4469","18380","1527","337","269","98","116","0","1415","-8","-815","-2543","-1194","0","0","0","0","3569",
"2025-04-28 11:50","3040","3384","232","1652","-4128","18031","1518","332","271","98","116","0","1413","-8","-828","-2614","-671","0","0","0","0","3547",
"2025-04-28 11:55","3046","3390","232","1661","-3965","17591","1512","332","274","98","116","0","1373","-8","-653","-2617","-654","0","0","0","0","3548",
"2025-04-28 12:00","2959","3381","232","1670","-4372","18043","1512","332","273","99","116","0","1422","-8","-638","-2705","-1008","0","0","0","0","3595",
"2025-04-28 12:05","3276","3366","232","1686","-4568","17764","1512","409","269","88","116","0","1428","-8","-775","-2497","-1335","0","0","0","0","3538",
"2025-04-28 12:10","3322","3389","228","1651","-3960","17989","1506","409","267","83","115","0","1433","-9","-732","-2608","-671","0","0","0","0","3460",
"2025-04-28 12:15","3314","3388","232","1657","-4232","18066","1519","394","263","85","116","0","1382","-9","-658","-2664","-887","0","0","0","0","3418",
"2025-04-28 12:20","3614","3395","232","1651","-4444","18158","1518","377","259","82","116","0","1424","-8","-728","-2755","-1023","0","0","0","0","3260",
"2025-04-28 12:25","3645","3392","228","1657","-4391","18283","1505","377","262","86","116","0","1424","-8","-745","-2818","-778","0","0","0","0","3206",
"2025-04-28 12:30","3643","3388","230","1633","-4196","18068","1499","377","261","81","115","0","1376","-9","-782","-2652","-868","0","0","0","0","3171",
"2025-04-28 12:35","2290","0","0","1078","0","8236","1058","376","267","99","115","0","852","0","-4","-7","0","3","0","0","0","1232",
"2025-04-28 12:40","2410","0","0","1061","0","6778","917","376","266","105","114","0","683","0","0","-1","0","0","0","0","0","1214",
"2025-04-28 12:45","2569","0","0","1071","0","6380","849","376","265","96","115","0","663","0","0","-1","0","0","0","0","0","1197",
"2025-04-28 12:50","2522","0","0","1032","0","6162","791","357","264","105","115","0","646","0","0","-1","0","0","0","0","0","1023",
"2025-04-28 12:55","2596","0","0","1029","0","6034","791","357","265","129","115","0","602","0","0","-1","0","0","0","0","0","1023",
"2025-04-28 13:00","2684","0","0","1026","0","5999","598","357","266","138","116","0","587","0","0","-1","0","0","0","0","0","1023",
"2025-04-28 13:05","2540","0","0","1002","0","5998","598","372","266","146","115","0","565","0","0","-1","0","0","0","0","0","1037",
"2025-04-28 13:10","2541","0","0","1006","82","5253","598","372","269","156","115","0","519","0","0","-1","0","0","0","0","0","1037",
"2025-04-28 13:15","2512","0","0","1010","118","5097","550","372","266","151","115","0","519","0","0","-1","0","0","0","0","0","1038",
"2025-04-28 13:20","2507","0","0","996","154","5058","550","368","268","155","114","0","520","0","0","-1","0","0","0","0","0","1010",
"2025-04-28 13:25","2478","0","0","1020","150","4960","550","368","265","157","116","0","529","0","0","-1","0","0","0","0","0","1010",
"2025-04-28 13:30","2472","0","0","993","163","4979","550","368","279","156","116","0","530","0","0","-1","0","0","0","0","0","1008",
