Estructura de generación (MW)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos,Andorra exportación,Marruecos exportación,Portugal exportación,Francia exportación,Francia importación,Portugal importación,Marruecos importación,Andorra importación,Hidráulica
"2025-05-05 23:30","11898","2096","186","4818","-2589","299","102","521","295","121","181","0","1437","-1","-772","0","0","2166","351","0","0","5669",
"2025-05-05 23:35","11813","2099","186","4536","-2603","299","88","526","305","102","177","0","1444","0","-726","0","0","2179","373","0","0","5645",
"2025-05-05 23:40","11793","2102","186","4509","-2567","299","74","526","304","99","173","0","1442","0","-743","0","0","2086","312","0","0","5621",
"2025-05-05 23:45","11693","2106","186","4505","-2575","299","74","526","303","92","171","0","1450","0","-728","0","0","2131","250","0","0","5571",
"2025-05-05 23:50","11728","2109","186","4416","-2801","299","74","526","307","86","167","0","1454","-4","-743","0","0","2224","182","0","0","5673",
"2025-05-05 23:55","11580","2114","186","4346","-2823","299","74","526","304","84","162","0","1451","-4","-734","0","0","2219","89","0","0","5574",
"2025-05-06 00:00","11457","2115","186","4414","-2682","299","74","526","303","78","154","0","1440","-3","-713","-4","0","2025","0","0","0","5555",
"2025-05-06 00:05","11272","2120","186","4348","-2843","299","74","509","288","74","146","0","1411","-2","-717","0","0","2318","171","0","0","6010",
"2025-05-06 00:10","11253","2120","186","4460","-2783","299","72","509","282","71","139","0","1386","-2","-662","0","0","2268","143","0","0","6047",
"2025-05-06 00:15","11234","2125","187","4315","-2932","299","71","509","275","70","132","0","1390","-3","-728","0","0","2323","122","0","0","6065",
"2025-05-06 00:20","11160","2125","186","4255","-2709","299","70","514","269","69","126","0","1378","-2","-733","0","0","2099","131","0","0","6007",
"2025-05-06 00:25","11125","2131","186","4186","-2755","299","58","514","264","69","123","0","1362","-2","-719","0","0","2149","93","0","0","5979",
"2025-05-06 00:30","11124","2142","186","4181","-2731","299","50","514","262","70","119","0","1364","-1","-685","0","0","2204","135","0","0","5973",
"2025-05-06 00:35","11063","2149","187","4176","-2603","299","50","514","260","69","116","0","1356","-1","-701","0","0","2063","164","0","0","5950",
"2025-05-06 00:40","10945","2147","186","4119","-2963","299","50","514","259","68","117","0","1357","-1","-574","0","0","2539","139","0","0","5969",
"2025-05-06 00:45","10846","2148","187","4088","-2699","299","50","514","256","69","118","0","1352","-1","-578","0","0","2187","93","0","0","5871",
"2025-05-06 00:50","10835","2148","187","4118","-2565","299","50","508","255","68","117","0","1355","-1","-556","0","0","2083","120","0","0","5820",
"2025-05-06 00:55","10763","2153","186","4108","-2363","299","50","508","251","68","115","0","1353","0","-499","0","0","1982","93","0","0","5812",
"2025-05-06 01:00","10471","2154","187","4141","-2301","299","50","508","244","69","114","0","1356","-2","-512","0","0","1954","168","0","0","5866",
"2025-05-06 01:05","10271","2160","186","4168","-2207","299","50","506","238","69","114","0","1356","-2","-562","0","0","2029","315","0","0","5785",
"2025-05-06 01:10","10267","2159","186","4202","-2375","299","50","506","222","68","112","0","1352","-1","-597","0","0","2325","526","0","0","5807",
"2025-05-06 01:15","10286","2168","186","4179","-2544","299","49","506","216","65","110","0","1348","-2","-592","0","0","2320","454","0","0","5819",
"2025-05-06 01:20","10230","2175","186","4172","-2461","299","48","502","208","57","107","0","1350","-2","-599","0","0","2084","236","0","0","5724",
"2025-05-06 01:25","10202","2178","186","4136","-2519","299","42","502","212","51","104","0","1351","-2","-516","0","0","2111","132","0","0","5691",
"2025-05-06 01:30","10141","2185","186","4131","-2597","299","39","502","211","51","102","0","1355","-2","-597","0","0","2092","126","0","0","5685",
"2025-05-06 01:35","10312","2183","186","4105","-2669","299","36","502","209","51","104","0","1357","-1","-547","0","0","2229","185","0","0","5644",
"2025-05-06 01:40","10351","2169","186","4089","-2631","299","26","502","208","51","103","0","1362","-1","-528","0","0","2235","132","0","0","5629",
"2025-05-06 01:45","10223","2184","186","4060","-2632","299","24","502","204","51","104","0","1358","-1","-490","0","0","2279","157","0","0","5592",
"2025-05-06 01:50","10167","2189","186","4049","-2405","299","18","501","204","50","104","0","1355","-1","-544","0","0","2087","184","0","0","5559",
"2025-05-06 01:55","10171","2194","186","4052","-2582","299","5","501","206","51","104","0","1359","-1","-577","0","0","2176","215","0","0","5578",
"2025-05-06 02:00","10075","2199","186","4052","-2480","299","1","501","206","50","107","0","1361","0","-544","0","0","2165","209","0","2","5483",
"2025-05-06 02:05","10057","2202","186","4102","-2621","299","1","499","213","41","112","0","1359","-3","-571","0","0","2271","251","0","0","5582",
"2025-05-06 02:10","10025","2207","186","4081","-2641","299","1","499","210","41","118","0","1357","-3","-587","0","0","2296","201","0","0","5597",
"2025-05-06 02:15","10001","2209","186","4069","-2710","299","1","499","211","41","123","0","1358","-3","-622","0","0","2359","251","0","0","5593",
"2025-05-06 02:20","9973","2211","186","4057","-2778","299","1","501","211","41","123","0","1359","-3","-637","0","0","2379","256","0","0","5574",
"2025-05-06 02:25","9865","2214","186","4047","-2699","299","1","501","210","41","122","0","1357","-3","-597","0","0","2207","155","0","0","5507",
"2025-05-06 02:30","9852","2215","186","4048","-2656","299","1","501","209","41","122","0","1350","-3","-563","0","0","2239","146","0","0","5521",
"2025-05-06 02:35","9812","2219","186","4050","-2552","299","1","502","209","41","122","0","1355","-3","-502","0","0","2283","231","0","0","5571",
"2025-05-06 02:40","9719","2217","186","4050","-2641","299","1","502","207","40","122","0","1358","-3","-471","0","0","2391","272","0","0","5578",
"2025-05-06 02:45","9589","2224","186","4005","-2433","299","1","502","204","41","122","0","1355","-3","-464","0","0","2248","250","0","0","5456",
"2025-05-06 02:50","9535","2224","186","4005","-2482","299","1","500","207","40","122","0","1359","-3","-528","0","0","2129","181","0","0","5522",
"2025-05-06 02:55","9564","2228","186","4031","-2413","299","1","500","208","41","122","0","1358","-2","-540","0","0","2035","184","0","0","5583",
"2025-05-06 03:00","9550","2229","186","4073","-2640","299","1","500","207","41","122","0","1355","-2","-590","0","0","2276","274","0","0","5583",
"2025-05-06 03:05","9491","2242","186","4009","-2652","299","1","508","206","41","122","0","1358","-2","-617","0","0","2132","86","0","0","5576",
"2025-05-06 03:10","9443","2238","187","4022","-2615","299","1","508","204","41","122","0","1358","-2","-599","0","0","2166","147","0","0","5583",
"2025-05-06 03:15","9419","2235","186","4037","-2714","299","1","508","202","40","122","0","1358","-2","-595","0","0","2211","176","0","0","5600",
"2025-05-06 03:20","9395","2232","186","4006","-2461","299","1","508","202","40","122","0","1357","-2","-384","0","0","2325","215","0","0","5594",
"2025-05-06 03:25","9345","2227","187","3987","-2410","299","1","508","202","40","122","0","1361","-2","-360","0","0","2359","294","0","0","5574",
"2025-05-06 03:30","9309","2225","187","3963","-2381","299","1","508","202","40","122","0","1360","-2","-392","0","0","2166","170","0","0","5552",
"2025-05-06 03:35","9297","2224","187","3956","-2269","299","1","508","201","40","122","0","1335","-2","-404","0","0","2188","315","0","0","5538",
"2025-05-06 03:40","9215","2218","186","3941","-2311","299","1","508","202","40","122","0","1328","-2","-418","0","0","2075","169","0","0","5471",
"2025-05-06 03:45","9179","2226","187","3952","-2469","299","1","508","202","40","116","0","1328","-2","-460","0","0","2238","251","0","0","5674",
"2025-05-06 03:50","9192","2219","187","4050","-2340","299","1","508","203","40","111","0","1332","-2","-495","0","0","2036","216","0","0","5612",
"2025-05-06 03:55","9132","2227","186","4078","-2511","299","1","508","201","40","106","0","1334","-2","-507","0","0","2209","244","0","0","5659",
"2025-05-06 04:00","9113","2237","187","4030","-2394","299","1","508","199","39","101","0","1337","-2","-514","0","0","2107","202","0","0","5579",
"2025-05-06 04:05","9143","2254","187","3927","-2277","299","1","511","201","40","96","0","1337","-2","-612","0","0","1860","186","0","0","5513",
"2025-05-06 04:10","9141","2263","187","3931","-2096","299","1","511","201","40","92","0","1336","-3","-557","0","0","1881","293","0","0","5523",
"2025-05-06 04:15","9156","2267","186","3967","-2124","299","1","511","201","40","90","0","1337","-2","-530","0","0","1862","286","0","0","5567",
"2025-05-06 04:20","9081","2269","187","3950","-2164","299","1","509","200","40","89","0","1336","-2","-609","0","0","1781","199","0","0","5595",
"2025-05-06 04:25","9044","2285","186","3912","-2359","299","1","509","199","40","90","0","1344","-2","-589","0","0","1939","228","0","0","5629",
"2025-05-06 04:30","8991","2299","186","3900","-2319","299","1","509","200","40","90","0","1343","-2","-580","0","0","2013","274","0","0","5622",
"2025-05-06 04:35","8988","2303","187","3914","-2083","299","1","508","200","40","90","0","1339","-2","-493","0","0","1822","203","0","0","5642",
"2025-05-06 04:40","8912","2303","187","3959","-2102","299","1","508","199","40","91","0","1338","-2","-508","0","0","1755","168","0","0","5658",
"2025-05-06 04:45","8844","2318","187","3951","-2052","299","1","508","197","40","91","0","1336","-3","-542","0","0","1677","197","0","0","5666",
"2025-05-06 04:50","8788","2328","188","3956","-2040","297","1","511","199","40","91","0","1344","-3","-546","0","0","1725","238","0","0","5664",
"2025-05-06 04:55","8721","2334","186","3950","-2023","297","1","511","199","40","90","0","1341","-3","-442","0","0","1932","350","0","0","5686",
"2025-05-06 05:00","8791","2334","186","3949","-1944","297","1","511","197","40","91","0","1343","-3","-419","0","0","1950","384","0","0","5707",
"2025-05-06 05:05","8903","2335","187","3919","-2377","297","1","511","196","41","91","0","1342","-2","-408","0","0","2106","182","0","0","5957",
"2025-05-06 05:10","8838","2339","187","3917","-2550","297","1","511","199","42","91","0","1333","-3","-421","0","0","2219","127","0","0","5919",
"2025-05-06 05:15","8805","2356","187","3935","-2521","297","1","511","198","42","90","0","1333","-2","-502","0","0","2070","58","0","0","5894",
"2025-05-06 05:20","8838","2353","187","3952","-2426","297","1","511","198","41","91","0","1327","-3","-497","0","0","2001","90","0","0","6047",
"2025-05-06 05:25","8847","2355","187","3950","-2405","297","1","511","196","41","91","0","1323","-2","-377","0","0","2130","153","0","0","6014",
"2025-05-06 05:30","8870","2354","187","3942","-2314","297","1","511","198","41","91","0","1326","-3","-477","0","0","2036","180","0","0","6014",
"2025-05-06 05:35","8764","2354","187","3960","-2241","297","1","510","197","41","91","0","1328","-3","-649","0","0","1795","181","0","0","6068",
"2025-05-06 05:40","8651","2359","187","3984","-2307","297","1","510","198","41","91","0","1327","-4","-645","0","0","1909","294","0","0","6028",
"2025-05-06 05:45","8562","2358","187","4023","-2108","297","1","510","197","41","90","0","1329","-4","-626","0","0","1687","261","0","0","6127",
"2025-05-06 05:50","8682","2361","187","4054","-2226","297","1","509","195","42","91","0","1331","-4","-640","0","0","2092","502","0","0","6084",
"2025-05-06 05:55","8685","2365","187","4080","-2194","297","1","509","195","42","91","0","1333","-4","-656","0","0","1946","451","0","0","6126",
"2025-05-06 06:00","8694","2363","187","4037","-1888","297","1","509","196","42","90","0","1341","0","-693","0","0","1595","403","0","1","6127",
"2025-05-06 06:05","9128","2369","187","4073","-1387","297","1","506","201","42","91","0","1376","0","-618","0","0","962","150","0","0","5858",
"2025-05-06 06:10","9265","2369","187","4215","-1353","297","1","506","203","43","91","0","1371","0","-630","0","0","948","173","0","0","6060",
"2025-05-06 06:15","9244","2366","187","4437","-1596","297","1","506","204","41","91","0","1366","-1","-732","0","0","1184","225","0","0","6131",
"2025-05-06 06:20","9158","2368","187","4473","-1481","297","1","511","204","42","91","0","1365","-2","-823","0","0","991","282","0","0","6173",
"2025-05-06 06:25","9166","2391","186","4388","-1388","297","1","511","205","42","90","0","1368","-3","-754","0","0","999","385","0","0","6325",
"2025-05-06 06:30","9138","2393","186","4321","-1299","297","1","511","206","42","91","0","1358","-3","-684","0","0","917","296","0","0","6407",
"2025-05-06 06:35","9100","2421","186","4337","-1371","297","1","511","208","42","91","0","1361","-4","-696","0","0","942","320","0","0","6551",
"2025-05-06 06:40","9121","2422","186","4376","-1280","297","1","511","211","37","92","0","1359","-4","-740","0","0","923","341","0","0","6585",
"2025-05-06 06:45","9130","2433","186","4395","-1307","297","1","511","215","36","94","0","1356","-5","-844","0","0","770","288","0","0","6597",
"2025-05-06 06:50","9136","2425","187","4468","-1486","298","1","514","219","40","95","0","1359","-6","-852","0","0","1104","504","0","0","6704",
"2025-05-06 06:55","9139","2432","186","4557","-1111","300","1","514","224","38","94","0","1368","-6","-737","0","0","992","598","0","0","6679",
"2025-05-06 07:00","9149","2433","186","4530","-830","304","1","514","230","41","93","0","1374","-1","-590","0","0","808","572","0","0","6630",
"2025-05-06 07:05","9273","2440","186","4505","-525","317","1","510","236","45","92","0","1375","-2","-577","0","0","14","38","0","0","6660",
"2025-05-06 07:10","9182","2441","187","4569","-525","346","1","510","241","51","90","0","1380","-2","-548","0","0","101","171","0","0","6780",
"2025-05-06 07:15","9107","2442","187","4608","-408","390","1","510","235","53","90","0","1382","-2","-467","0","-9","0","82","0","0","6962",
"2025-05-06 07:20","9108","2445","187","4611","-488","449","0","508","232","55","90","0","1385","-2","-421","0","0","492","464","0","0","7131",
"2025-05-06 07:25","9048","2451","187","4654","-286","541","0","508","235","53","92","0","1372","-2","-434","0","0","370","538","0","0","7024",
"2025-05-06 07:30","9003","2452","187","4718","-460","679","1","508","236","56","94","0","1377","-4","-439","0","0","711","668","0","0","7001",
"2025-05-06 07:35","8957","2452","187","4764","-631","843","1","510","239","55","95","0","1349","-4","-433","0","0","661","436","0","0","7165",
"2025-05-06 07:40","8911","2453","187","4790","-763","1064","1","510","239","56","91","0","1354","-4","-440","0","0","769","427","0","0","7192",
"2025-05-06 07:45","8823","2460","187","4788","-638","1326","0","510","243","55","90","0","1353","-4","-459","0","0","479","312","0","0","7152",
"2025-05-06 07:50","8748","2461","187","4792","-668","1679","1","509","248","57","91","0","1360","-4","-530","0","0","830","677","0","0","7170",
"2025-05-06 07:55","8662","2459","187","4804","-797","1977","1","509","253","56","90","0","1356","-5","-594","0","0","823","655","0","0","7183",
"2025-05-06 08:00","8591","2461","187","4822","-883","2334","1","509","255","58","90","0","1353","-7","-461","0","0","1094","665","0","0","7165",
"2025-05-06 08:05","8529","2464","187","5176","-1714","2763","3","512","265","58","92","0","1349","-7","-659","0","0","1338","427","0","0","7283",
"2025-05-06 08:10","8513","2469","186","5158","-1702","3207","4","512","278","54","95","0","1350","-8","-704","0","0","1230","301","0","0","7232",
"2025-05-06 08:15","8550","2467","186","5060","-1999","3700","3","512","283","53","96","0","1350","-9","-709","0","0","1393","171","0","0","7200",
"2025-05-06 08:20","8473","2475","186","5040","-1993","4024","5","512","289","61","101","0","1352","-9","-658","0","0","1496","194","0","0","7101",
"2025-05-06 08:25","8509","2474","186","4940","-1983","4400","5","512","289","63","102","0","1346","-9","-777","0","0","1362","121","0","0","7124",
"2025-05-06 08:30","8489","2480","186","4892","-1989","4792","6","512","285","74","104","0","1349","-10","-789","0","0","1345","124","0","0","7023",
"2025-05-06 08:35","8145","2478","186","5001","-2098","5161","7","510","287","75","106","0","1344","-10","-810","0","0","1304","78","0","0","6976",
"2025-05-06 08:40","8109","2483","186","5004","-2280","5607","7","510","289","82","107","0","1347","-10","-822","0","0","1488","17","0","0","6748",
"2025-05-06 08:45","8072","2484","186","4767","-2151","5943","7","510","286","105","106","0","1340","-11","-666","-31","0","1502","0","0","0","6586",
"2025-05-06 08:50","8077","2489","187","4710","-2318","6443","9","504","292","110","105","0","1335","-10","-630","0","0","1674","37","0","0","6342",
"2025-05-06 08:55","7997","2489","186","4668","-1907","6657","11","504","292","114","104","0","1338","-10","-651","0","0","1375","184","0","0","6047",
"2025-05-06 09:00","7916","2492","186","4796","-1940","7006","24","504","291","113","104","0","1334","-10","-671","0","0","1252","18","0","0","5902",
"2025-05-06 09:05","7655","2489","186","4719","-1978","7706","37","505","289","114","104","0","1292","-10","-778","0","0","1536","400","0","0","5812",
"2025-05-06 09:10","7585","2499","187","4706","-2220","8250","51","505","290","115","104","0","1268","-10","-815","0","0","1825","353","0","0","5686",
"2025-05-06 09:15","7546","2498","186","4697","-2425","8500","67","505","289","115","104","0","1258","-10","-891","0","0","1784","250","0","0","5644",
"2025-05-06 09:20","7269","2493","186","4666","-2481","8883","83","505","291","114","99","0","1253","-11","-913","0","0","1621","81","0","0","5624",
"2025-05-06 09:25","7203","2494","186","4649","-2357","9041","100","505","287","118","96","0","1247","-11","-908","0","0","1444","1","0","0","5410",
"2025-05-06 09:30","7116","2507","186","4710","-2442","9513","114","505","290","122","96","0","1253","-10","-826","0","0","1698","126","0","0","5012",
"2025-05-06 09:35","6714","2508","187","4719","-2720","9978","123","505","291","119","96","0","1257","-11","-953","0","0","2032","290","0","0","5016",
"2025-05-06 09:40","6669","2510","186","4694","-2514","10191","136","505","291","115","96","0","1254","-11","-788","0","0","1969","241","0","0","4706",
"2025-05-06 09:45","6643","2515","186","4678","-2229","10176","147","505","293","112","96","0","1200","-11","-658","0","0","1834","303","0","0","4491",
"2025-05-06 09:50","6263","2503","186","4608","-2152","10582","165","503","291","118","98","0","1229","-11","-665","0","0","1873","392","0","0","4478",
"2025-05-06 09:55","6163","2514","187","4591","-2137","10757","174","503","292","116","100","0","1220","-11","-694","0","0","1812","410","0","0","4386",
"2025-05-06 10:00","6096","2532","190","4540","-1683","10451","185","503","294","117","102","0","1209","-12","-755","0","0","1237","302","0","0","4287",
"2025-05-06 10:05","5968","2535","202","4643","-705","9131","202","439","293","123","101","0","1052","-12","-668","0","0","424","330","0","0","4511",
"2025-05-06 10:10","5926","2540","210","4678","-914","9294","218","439","305","122","101","0","1216","-12","-796","0","0","435","385","0","0","4431",
"2025-05-06 10:15","5903","2556","221","4650","-932","9622","237","439","298","117","102","0","1214","-11","-824","0","0","417","337","0","0","4265",
"2025-05-06 10:20","5775","2547","229","4688","-830","9775","255","440","296","110","102","0","1218","-12","-824","0","0","328","316","0","0","4287",
"2025-05-06 10:25","5722","2549","233","4701","-723","9906","270","440","295","105","102","0","1221","-11","-604","0","0","299","131","0","0","4115",
"2025-05-06 10:30","5483","2553","232","4749","-653","9853","287","440","290","99","102","0","1217","-12","-660","0","0","313","324","0","0","4050",
"2025-05-06 10:35","5326","2561","232","4779","-404","10065","308","438","291","94","102","0","1227","-12","-759","0","0","175","480","0","0","3913",
"2025-05-06 10:40","5316","2566","232","4783","-451","10431","329","438","288","97","102","0","1223","-11","-833","0","0","207","621","0","0","3768",
"2025-05-06 10:45","5367","2571","232","4849","-584","10475","338","438","285","90","102","0","1223","-11","-786","0","0","262","509","0","0","3751",
"2025-05-06 10:50","5370","2584","232","4739","-515","10420","349","438","289","89","103","0","1216","-11","-874","0","0","205","537","0","0","3726",
"2025-05-06 10:55","5327","2586","232","4680","-266","10370","355","438","286","89","102","0","1220","-11","-827","0","-48","0","527","0","0","3704",
"2025-05-06 11:00","5186","2602","232","4622","-118","10225","364","438","285","93","102","0","1215","-11","-803","0","-207","0","519","0","0","3958",
"2025-05-06 11:05","4604","2604","232","4482","264","10709","372","429","281","86","102","0","1220","-11","-785","0","-472","0","523","0","0","3875",
"2025-05-06 11:10","4463","2605","231","4324","159","10950","386","429","285","88","101","0","1214","-11","-763","0","-401","0","493","0","0","3831",
"2025-05-06 11:15","4315","2613","233","4235","317","10890","402","429","275","79","102","0","1212","-12","-820","0","-530","0","612","0","0","3815",
"2025-05-06 11:20","4249","2618","233","4159","480","10700","425","423","274","76","102","0","1215","-11","-846","0","-601","0","715","0","0","3819",
"2025-05-06 11:25","4272","2624","233","4117","531","10748","451","423","275","78","102","0","1219","-11","-832","0","-610","0","679","0","0","3751",
"2025-05-06 11:30","4327","2637","233","4082","226","10705","467","423","276","79","101","0","1215","-11","-866","0","-384","0","731","0","0","3735",
"2025-05-06 11:35","4317","2643","232","4067","246","10742","479","423","287","71","101","0","1218","-12","-933","0","-591","0","565","0","0","3735",
"2025-05-06 11:40","4291","2648","233","4029","133","10780","498","423","296","67","101","0","1214","-13","-863","0","-396","0","579","0","0","3669",
"2025-05-06 11:45","4275","2658","233","4030","274","10671","517","423","295","68","101","0","1205","-12","-732","0","-500","0","492","0","0","3651",
"2025-05-06 11:50","4114","2662","232","4060","218","10651","524","423","290","69","101","0","1215","-12","-775","0","-483","0","585","0","0","3667",
"2025-05-06 11:55","4130","2669","232","4028","227","10736","518","423","296","68","102","0","1218","-12","-775","0","-545","0","425","0","0","3652",
"2025-05-06 12:00","4132","2668","232","4023","166","10906","555","423","286","69","103","0","1216","-12","-763","0","-479","0","407","0","0","3658",
"2025-05-06 12:05","3814","2676","232","4121","63","11367","575","424","294","78","102","0","1206","-12","-637","0","-259","0","407","0","0","3649",
"2025-05-06 12:10","3881","2685","232","4136","298","11246","592","424","288","75","100","0","1209","-13","-702","0","-550","0","453","0","0","3410",
"2025-05-06 12:15","3917","2692","232","4127","49","11587","609","424","282","69","98","0","1210","-13","-746","0","-393","0","387","0","0","3398",
"2025-05-06 12:20","4018","2702","233","4050","-80","11669","629","424","286","69","95","0","1210","-13","-804","0","-276","0","430","0","0","3386",
"2025-05-06 12:25","4026","2713","232","4009","-105","11850","625","424","285","70","92","0","1202","-13","-839","0","-389","0","365","0","0","3386",
"2025-05-06 12:30","3928","2721","233","3956","-95","11845","630","424","287","70","90","0","1203","-12","-896","0","-539","0","320","0","0","3308",
"2025-05-06 12:35","3877","2734","232","3923","-152","12172","641","427","276","72","91","0","1203","-12","-830","0","-457","0","260","0","0","3279",
"2025-05-06 12:40","3944","2746","233","3915","132","12193","656","427","268","70","91","0","1213","-13","-777","0","-581","0","302","0","0","3281",
"2025-05-06 12:45","3936","2738","233","3907","595","12162","656","427","270","72","92","0","1200","-14","-854","0","-1119","0","328","0","0","3201",
"2025-05-06 12:50","3928","2754","232","3876","721","12074","654","426","280","76","91","0","1200","-14","-748","0","-819","0","493","0","0","3173",
"2025-05-06 12:55","3980","2761","232","3891","608","12141","657","426","283","70","92","0","1204","-15","-748","0","-819","0","493","0","0","3144",
"2025-05-06 13:00","3885","2776","232","3864","858","12085","647","426","281","73","91","0","1201","-16","-748","0","-819","0","493","0","0","3096",
"2025-05-06 13:05","3874","2781","232","3890","912","12052","630","423","293","73","91","0","1200","-17","-748","0","-819","0","493","0","0","3040",
"2025-05-06 13:10","3810","2787","230","3902","992","12039","622","423","293","74","90","0","1200","-16","-748","0","-819","0","493","0","0","3053",
"2025-05-06 13:15","3674","2794","234","3870","1080","12047","624","423","286","66","90","0","1194","-15","-906","0","0","1570","465","0","0","3053",
"2025-05-06 13:20","3711","2799","232","3886","1192","11993","625","423","294","69","90","0","1200","-5","-858","0","0","1660","357","0","0","3084",
"2025-05-06 13:25","3733","2815","232","3894","1201","12004","621","423","289","72","91","0","1201","-5","-887","0","0","1734","331","0","0","3061",
"2025-05-06 13:30","3633","2822","232","3906","1757","11728","629","423","285","71","91","0","1202","-4","-754","0","0","2038","468","0","0","3035",
"2025-05-06 13:35","3650","2830","232","3923","2000","11608","664","419","288","73","91","0","1206","-4","-763","0","0","2282","489","0","0","2941",
"2025-05-06 13:40","3578","2841","232","3898","1956","11784","679","419","287","69","91","0","1196","-4","-881","0","0","2360","474","0","0","2947",
"2025-05-06 13:45","3574","2848","232","3901","1787","11767","701","419","285","68","91","0","1192","-3","-784","0","0","2233","406","0","0","2968",
"2025-05-06 13:50","3647","2850","231","3951","805","11946","726","423","287","70","91","0","1192","-3","-807","0","0","1280","362","0","0","3025",
"2025-05-06 13:55","3695","2859","232","3961","802","11865","746","423","288","70","91","0","1201","-3","-814","0","0","1180","473","0","0","3029",
