Estructura de generación (MW)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos,Andorra exportación,Marruecos exportación,Portugal exportación,Francia exportación,Francia importación,Portugal importación,Marruecos importación,Andorra importación,Hidráulica
"2025-05-01 23:40","10116","1425","178","4978","-3377","43","341","488","332","35","130","0","1489","-3","-729","0","0","2745","145","0","0","6427",
"2025-05-01 23:45","10158","1425","178","4977","-3371","43","329","488","324","32","129","0","1492","-2","-746","0","0","2745","133","0","0","6397",
"2025-05-01 23:50","9701","1424","178","5056","-3140","43","311","487","314","34","126","0","1493","-2","-647","0","0","2734","214","0","0","6396",
"2025-05-01 23:55","9611","1424","178","5162","-3335","43","311","487","307","36","124","0","1494","-2","-842","0","0","2655","146","0","0","6349",
"2025-05-02 00:00","9623","1424","178","5229","-3469","43","310","487","301","33","119","0","1484","-2","-875","0","0","2722","80","0","0","6266",
"2025-05-02 00:05","9896","1426","189","5284","-3558","43","309","476","291","33","112","0","1479","-6","-1069","0","0","2635","143","0","0","5761",
"2025-05-02 00:10","10425","1423","189","5321","-3532","43","308","476","268","34","108","0","1475","-6","-806","0","0","2875","120","0","0","5292",
"2025-05-02 00:15","10575","1423","187","5390","-3370","43","309","476","257","35","107","0","1473","-6","-757","0","0","2842","206","0","0","5091",
"2025-05-02 00:20","10538","1424","188","5405","-3585","43","309","476","244","31","107","0","1473","-6","-791","-8","0","2806","0","0","0","5103",
"2025-05-02 00:25","10485","1426","188","5377","-3577","43","308","476","231","31","106","0","1458","-6","-754","0","0","2916","71","0","0","5071",
"2025-05-02 00:30","10415","1425","188","5390","-3439","43","308","476","225","31","106","0","1451","-6","-769","0","0","3009","268","0","0","5030",
"2025-05-02 00:35","9920","1423","187","5407","-3142","43","308","475","215","32","106","0","1411","-5","-729","0","0","2910","469","0","0","5086",
"2025-05-02 00:40","9970","1424","187","5465","-3223","43","308","475","212","32","106","0","1452","-5","-845","0","0","2633","246","0","0","5104",
"2025-05-02 00:45","9886","1424","188","5467","-3282","43","307","475","208","31","106","0","1449","-5","-844","0","0","2648","180","0","0","5117",
"2025-05-02 00:50","9978","1425","188","5463","-3423","43","307","475","200","31","106","0","1447","-4","-843","0","0","2748","183","0","0","5044",
"2025-05-02 00:55","9940","1423","188","5449","-3250","43","307","475","206","30","104","0","1446","-4","-787","0","0","2709","249","0","0","4916",
"2025-05-02 01:00","10071","1423","188","5586","-3328","43","307","475","204","30","98","0","1446","-4","-734","0","0","2808","288","0","0","4758",
"2025-05-02 01:05","10130","1425","188","5607","-3307","43","306","473","198","30","93","0","1419","-4","-673","0","0","2901","325","0","0","4675",
"2025-05-02 01:10","10069","1425","188","5588","-3267","43","306","473","196","31","91","0","1387","-4","-715","0","0","2817","320","0","0","4677",
"2025-05-02 01:15","10023","1425","188","5612","-3400","43","306","473","195","29","91","0","1371","-4","-959","0","0","2642","332","0","0","4641",
"2025-05-02 01:20","9770","1423","188","5621","-3135","43","305","473","191","30","92","0","1363","-4","-920","0","0","2423","326","0","0","4907",
"2025-05-02 01:25","9719","1424","189","5589","-3184","43","301","473","191","30","92","0","1361","-4","-694","0","0","2865","464","0","0","5003",
"2025-05-02 01:30","9656","1426","188","5595","-3304","43","298","473","191","30","92","0","1357","-4","-852","0","0","2811","466","0","0","5001",
"2025-05-02 01:35","9809","1427","188","5603","-3354","43","288","473","191","27","92","0","1358","-3","-861","0","0","2810","423","0","0","5040",
"2025-05-02 01:40","9647","1426","187","5611","-3258","43","278","473","187","27","92","0","1360","-4","-795","0","0","2748","389","0","0","5052",
"2025-05-02 01:45","9725","1427","188","5571","-3248","43","278","473","183","28","92","0","1357","-3","-752","0","0","2728","360","0","0","5039",
"2025-05-02 01:50","9747","1428","188","5542","-3241","43","278","471","185","27","92","0","1359","-3","-701","0","0","2748","340","0","0","4836",
"2025-05-02 01:55","9716","1426","188","5472","-3027","43","275","471","183","28","92","0","1352","-3","-600","0","0","2782","419","0","0","4773",
"2025-05-02 02:00","9462","1426","188","5521","-2902","43","270","471","181","29","92","0","1316","-2","-593","0","0","2583","359","0","0","4746",
"2025-05-02 02:05","9441","1426","188","5539","-3046","43","269","471","180","29","92","0","1360","-2","-619","0","0","2751","370","0","0","4800",
"2025-05-02 02:10","9364","1428","188","5567","-2934","43","269","471","179","29","92","0","1357","-2","-639","0","0","2566","256","0","0","4727",
"2025-05-02 02:15","9357","1426","185","5535","-2912","43","257","471","177","28","92","0","1352","-2","-518","0","0","2756","332","0","0","4651",
"2025-05-02 02:20","9180","1427","188","5535","-2586","43","257","471","182","28","92","0","1355","-2","-411","0","0","2562","441","0","0","4666",
"2025-05-02 02:25","9172","1425","188","5533","-2591","43","257","471","179","28","92","0","1353","-2","-458","0","0","2563","453","0","0","4677",
"2025-05-02 02:30","9122","1426","188","5533","-2665","43","256","471","181","28","92","0","1356","-2","-440","0","0","2571","440","0","0","4676",
"2025-05-02 02:35","9252","1426","188","5523","-2826","43","256","471","179","27","92","0","1354","-2","-401","0","0","2837","530","0","0","4666",
"2025-05-02 02:40","9436","1425","188","5229","-2604","43","256","471","179","27","92","0","1352","-1","-429","0","0","2680","537","0","0","4480",
"2025-05-02 02:45","9475","1426","188","5247","-2703","43","256","471","179","27","92","0","1315","-1","-426","0","0","2638","495","0","0","4533",
"2025-05-02 02:50","9459","1426","188","5259","-2636","43","255","471","178","27","92","0","1350","-1","-392","0","0","2550","400","0","0","4518",
"2025-05-02 02:55","9475","1427","188","5242","-2616","43","255","471","176","26","93","0","1352","-1","-205","0","0","2743","420","0","0","4440",
"2025-05-02 03:00","9468","1428","188","5189","-2291","43","255","471","175","27","92","0","1349","-1","-271","0","0","2726","649","0","0","4148",
"2025-05-02 03:05","9373","1427","188","5064","-1973","43","254","470","178","27","92","0","1308","-1","-386","0","0","2212","534","0","0","4047",
"2025-05-02 03:10","9396","1429","188","5072","-2037","43","250","470","169","27","93","0","1345","-1","-414","0","0","2100","445","0","0","4041",
"2025-05-02 03:15","9468","1428","188","5090","-2045","43","244","470","169","27","92","0","1343","-1","-417","0","0","2001","280","0","0","4006",
"2025-05-02 03:20","9424","1426","188","5073","-1939","43","231","471","167","26","92","0","1343","-1","-398","0","0","2121","473","0","0","4046",
"2025-05-02 03:25","9385","1426","188","5067","-1840","43","223","471","160","34","92","0","1307","-1","-283","0","0","2075","418","0","0","4005",
"2025-05-02 03:30","9223","1427","188","5089","-1885","43","223","471","160","39","92","0","1351","-1","-419","0","0","1983","422","0","0","4033",
"2025-05-02 03:35","9299","1427","188","5062","-2091","43","223","471","160","40","92","0","1349","-1","-349","0","0","2231","390","0","0","4083",
"2025-05-02 03:40","9233","1428","188","5065","-1961","43","222","471","161","39","92","0","1352","-1","-370","0","0","2093","372","0","0","4075",
"2025-05-02 03:45","9254","1427","187","5043","-1940","43","222","471","159","38","92","0","1348","-1","-345","0","0","2115","416","0","0","4105",
"2025-05-02 03:50","9133","1427","188","5051","-1984","41","220","470","159","39","92","0","1349","-1","-434","0","0","2111","411","0","0","4196",
"2025-05-02 03:55","8755","1426","187","5049","-1683","41","216","470","160","39","92","0","1353","-1","-414","0","0","1975","432","0","0","4454",
"2025-05-02 04:00","8744","1427","188","5068","-1839","41","213","470","162","39","92","0","1347","-1","-399","0","0","2067","383","0","0","4578",
"2025-05-02 04:05","8707","1424","187","5091","-2239","41","207","471","162","39","92","0","1347","-1","-474","0","0","2311","350","0","0","4886",
"2025-05-02 04:10","8736","1425","187","5059","-2263","41","201","471","160","39","92","0","1315","-1","-437","0","0","2201","199","0","0","4935",
"2025-05-02 04:15","8764","1425","188","5065","-2287","41","193","471","160","38","92","0","1352","-1","-461","0","0","2173","168","0","0","4988",
"2025-05-02 04:20","8847","1425","188","5079","-2508","41","192","471","160","40","92","0","1347","-1","-247","0","0","2620","160","0","0","4975",
"2025-05-02 04:25","8862","1425","187","5047","-2506","41","192","471","157","40","92","0","1349","-1","-256","0","0","2648","183","0","0","4908",
"2025-05-02 04:30","8819","1425","187","5051","-2408","41","191","471","158","39","92","0","1315","-1","-333","0","0","2515","198","0","0","4897",
"2025-05-02 04:35","8921","1424","187","5037","-2442","41","189","471","158","39","92","0","1347","-1","-390","0","0","2440","175","0","0","4875",
"2025-05-02 04:40","8906","1426","187","5020","-2506","41","183","471","158","39","92","0","1352","-1","-281","0","0","2658","245","0","0","4844",
"2025-05-02 04:45","8579","1424","187","5041","-2170","41","174","471","160","41","92","0","1353","-1","-418","0","0","2278","333","0","0","4907",
"2025-05-02 04:50","8360","1424","187","5114","-2049","41","153","471","158","37","92","0","1317","-1","-334","0","0","2419","483","0","0","4976",
"2025-05-02 04:55","8426","1426","188","5159","-2178","41","131","471","158","38","92","0","1353","-1","-460","0","0","2309","399","0","0","4988",
"2025-05-02 05:00","8386","1426","188","5098","-2049","41","108","471","158","38","92","0","1357","-1","-404","0","0","2371","513","0","0","5076",
"2025-05-02 05:05","8334","1428","187","5091","-1630","41","96","471","169","34","92","0","1349","-2","-399","0","0","2232","758","0","0","4899",
"2025-05-02 05:10","8357","1428","187","5094","-1707","41","91","471","174","29","92","0","1351","-1","-496","0","0","2078","723","0","0","4891",
"2025-05-02 05:15","8332","1427","188","5104","-1483","41","87","471","173","27","92","0","1354","-2","-423","0","0","1863","669","0","0","4863",
"2025-05-02 05:20","8412","1426","188","5129","-1438","41","70","471","174","27","92","0","1351","-1","-409","0","0","1882","769","0","0","4811",
"2025-05-02 05:25","8348","1427","187","5146","-1334","41","54","471","170","28","92","0","1350","-2","-443","0","0","1683","702","0","0","4810",
"2025-05-02 05:30","8069","1426","188","5194","-1341","41","42","471","171","28","93","0","1354","-2","-542","0","0","1692","789","0","0","4962",
"2025-05-02 05:35","7825","1426","188","5353","-1429","41","36","471","172","29","92","0","1315","-2","-549","0","0","1850","872","0","0","5222",
"2025-05-02 05:40","7737","1426","188","5561","-1526","41","33","471","172","29","92","0","1353","-2","-481","0","0","2033","886","0","0","5379",
"2025-05-02 05:45","7994","1425","188","5530","-1636","41","29","471","177","28","92","0","1356","-2","-361","0","0","2328","963","0","0","5231",
"2025-05-02 05:50","8209","1424","188","5505","-1669","41","25","470","174","29","92","0","1358","-2","-484","0","0","2436","1110","0","0","5167",
"2025-05-02 05:55","8342","1424","187","5465","-1435","41","13","470","175","30","92","0","1359","-2","-454","0","0","2256","1083","0","0","4992",
"2025-05-02 06:00","8512","1424","187","5505","-1652","41","9","470","176","30","92","0","1353","-3","-514","0","0","2295","1098","0","0","5063",
"2025-05-02 06:05","8903","1424","187","5452","-1332","41","9","468","177","31","92","0","1350","-4","-526","0","0","2044","1174","0","0","5004",
"2025-05-02 06:10","9128","1423","188","5411","-1409","41","9","468","182","35","93","0","1348","-3","-418","0","0","2261","1189","0","0","5008",
"2025-05-02 06:15","8986","1422","188","5415","-1242","41","9","468","183","34","92","0","1319","-4","-369","0","0","2043","1101","0","0","5053",
"2025-05-02 06:20","9078","1424","188","5426","-1325","41","9","468","179","35","92","0","1320","-4","-290","0","0","2406","1280","0","0","5240",
"2025-05-02 06:25","9175","1422","187","5435","-1400","41","9","468","183","34","92","0","1355","-4","-321","0","0","2555","1363","0","0","5241",
"2025-05-02 06:30","9356","1422","188","5423","-1249","41","9","468","179","35","92","0","1355","-5","-301","0","0","2525","1337","0","0","5173",
"2025-05-02 06:35","9238","1421","188","5421","-932","41","9","468","183","38","92","0","1352","-6","-272","0","0","2409","1505","0","0","5123",
"2025-05-02 06:40","9309","1422","188","5437","-886","41","9","468","184","34","92","0","1361","-6","-333","0","0","2293","1510","0","0","5150",
"2025-05-02 06:45","9280","1420","188","5442","-770","41","9","468","192","36","92","0","1364","-7","-284","0","0","2446","1631","0","0","5215",
"2025-05-02 06:50","9393","1421","187","5446","-988","41","9","468","193","37","92","0","1362","-6","-304","0","0","2438","1557","0","0","5263",
"2025-05-02 06:55","9522","1420","187","5443","-927","42","10","468","197","36","92","0","1360","-8","-317","0","0","2360","1525","0","0","5308",
"2025-05-02 07:00","9492","1422","187","5390","-1038","44","10","468","200","36","92","0","1321","0","-196","0","0","2307","1402","0","1","5247",
"2025-05-02 07:05","9273","1422","187","5391","-595","57","10","466","209","37","92","0","1364","-2","-235","0","0","1570","1111","0","0","5352",
"2025-05-02 07:10","9284","1422","187","5384","-408","69","10","466","214","35","92","0","1365","-3","-306","0","0","1184","973","0","0","5418",
"2025-05-02 07:15","9163","1421","187","5356","-351","112","10","466","219","35","95","0","1361","-3","-336","0","0","952","861","0","0","5571",
"2025-05-02 07:20","9161","1422","187","5376","-451","154","38","466","219","34","100","0","1359","-2","-332","0","0","1533","1276","0","0","5615",
"2025-05-02 07:25","9157","1422","187","5379","-301","202","36","466","218","38","103","0","1365","-2","-335","0","0","1654","1492","0","0","5647",
"2025-05-02 07:30","9107","1421","187","5413","-390","247","35","466","222","39","103","0","1358","-2","-309","0","0","1722","1440","0","0","5525",
"2025-05-02 07:35","8861","1421","187","5428","-58","303","7","466","225","41","102","0","1360","-3","-375","0","0","1404","1514","0","0","5601",
"2025-05-02 07:40","8683","1422","187","5438","8","365","8","466","228","41","102","0","1359","-3","-346","0","0","1295","1512","0","0","5605",
"2025-05-02 07:45","8546","1421","187","5482","42","465","8","466","229","42","102","0","1361","-4","-322","0","0","1144","1347","0","0","5611",
"2025-05-02 07:50","8573","1421","188","5529","-188","588","8","465","232","41","102","0","1364","-3","-385","0","0","1344","1349","0","0","5641",
"2025-05-02 07:55","8612","1423","188","5613","-405","781","9","465","239","40","104","0","1362","-3","-537","0","0","1334","1343","0","0","5653",
"2025-05-02 08:00","8455","1421","188","5587","-567","923","9","465","243","40","109","0","1378","-3","-604","0","0","1313","1240","0","0","5767",
"2025-05-02 08:05","8918","1424","188","5416","-976","1103","9","472","251","40","116","0","1333","-4","-735","0","0","1935","1540","0","0","5876",
"2025-05-02 08:10","8908","1423","188","5336","-906","1271","8","472","256","38","120","0","1377","-3","-699","0","0","1800","1409","0","0","5927",
"2025-05-02 08:15","8884","1423","188","5247","-925","1504","8","472","258","39","123","0","1380","-4","-750","0","0","1677","1371","0","0","5947",
"2025-05-02 08:20","8754","1423","186","5196","-806","1728","9","472","260","39","122","0","1391","-5","-800","0","0","1331","1198","0","0","5950",
"2025-05-02 08:25","8869","1423","187","5201","-963","1968","9","472","264","41","121","0","1351","-6","-885","0","0","1262","1103","0","0","5885",
"2025-05-02 08:30","8794","1425","188","5223","-1006","2162","8","472","267","40","122","0","1387","-5","-740","0","0","1434","1134","0","0","5898",
"2025-05-02 08:35","8838","1423","187","5153","-1677","2426","8","472","268","40","122","0","1387","-4","-756","0","0","1901","1020","0","0","5928",
"2025-05-02 08:40","9043","1422","187","5108","-1677","2567","9","472","268","37","122","0","1388","-5","-699","0","0","2053","1016","0","0","5913",
"2025-05-02 08:45","9269","1423","187","5116","-2026","2792","9","472","272","34","122","0","1386","-6","-585","0","0","2399","950","0","0","5850",
"2025-05-02 08:50","9440","1423","190","5117","-2247","3136","9","472","275","37","121","0","1390","-5","-668","0","0","2419","837","0","0","5653",
"2025-05-02 08:55","9438","1424","200","5092","-2305","3526","9","472","286","37","122","0","1393","-5","-682","0","0","2335","728","0","0","5528",
"2025-05-02 09:00","9403","1422","209","5120","-2440","3821","9","472","286","37","122","0","1410","-5","-715","0","0","2297","629","0","0","5563",
"2025-05-02 09:05","9222","1423","220","5271","-2194","3989","9","477","289","42","121","0","1397","-5","-680","0","0","1761","388","0","0","5448",
"2025-05-02 09:10","9376","1422","225","5273","-2486","4329","8","477","289","38","122","0","1380","-6","-749","0","0","2144","395","0","0","5429",
"2025-05-02 09:15","9375","1422","231","5296","-2575","4527","9","477","289","37","122","0","1387","-7","-843","0","0","1888","239","0","0","5381",
"2025-05-02 09:20","9355","1422","231","5290","-2459","4593","9","477","287","37","122","0","1379","-7","-806","0","0","1731","182","0","0","5467",
"2025-05-02 09:25","9430","1424","230","5287","-2621","4879","9","477","289","35","122","0","1380","-7","-836","0","0","1897","210","0","0","5438",
"2025-05-02 09:30","9469","1422","230","5275","-2533","4818","10","477","290","37","122","0","1357","-7","-709","0","0","1914","128","0","0","5469",
"2025-05-02 09:35","9304","1422","231","5289","-2271","4956","13","474","292","36","122","0","1383","-8","-684","0","0","1661","144","0","0","5494",
"2025-05-02 09:40","8899","1423","230","5434","-2118","4998","16","474","293","37","122","0","1388","-8","-744","0","0","1397","136","0","0","5650",
"2025-05-02 09:45","8840","1424","231","5559","-1799","5000","18","474","289","40","122","0","1385","-8","-692","0","0","1199","173","0","0","5522",
"2025-05-02 09:50","8976","1422","231","5582","-1899","5278","20","477","288","40","122","0","1389","-8","-657","0","0","1421","238","0","0","5424",
"2025-05-02 09:55","9011","1422","231","5485","-2191","5799","22","477","292","36","122","0","1392","-9","-670","0","0","1572","155","0","0","5427",
"2025-05-02 10:00","8760","1423","231","5616","-1965","5888","23","477","294","34","122","0","1380","-9","-745","0","0","1232","95","0","0","5376",
"2025-05-02 10:05","8827","1423","230","5743","-1224","5818","27","473","288","32","123","0","1370","-9","-749","0","0","589","131","0","0","4837",
"2025-05-02 10:10","9221","1422","231","5830","-1605","6157","32","473","291","33","121","0","1322","-9","-786","0","0","811","62","0","0","4487",
"2025-05-02 10:15","9255","1422","230","5812","-1380","6158","35","473","291","30","121","0","1361","-9","-704","0","0","704","61","0","0","4382",
"2025-05-02 10:20","8877","1422","232","5783","-1306","6614","39","473","287","37","122","0","1362","-9","-713","0","0","596","91","0","0","4314",
"2025-05-02 10:25","9205","1422","230","5730","-1522","6694","45","473","283","37","122","0","1361","-9","-798","0","0","727","96","0","0","4128",
"2025-05-02 10:30","8852","1421","231","5593","-644","6676","43","473","284","33","122","0","1331","-10","-751","0","0","16","139","0","0","3857",
"2025-05-02 10:35","8059","1423","231","5545","431","6692","42","470","280","29","122","0","1303","-10","-689","0","-895","0","272","0","0","3821",
"2025-05-02 10:40","8042","1424","231","5486","713","6637","52","470","282","29","122","0","1337","-9","-588","0","-1137","0","328","0","0","3872",
"2025-05-02 10:45","7941","1421","230","5412","1032","6835","64","470","284","28","122","0","1339","-10","-656","0","-1480","0","369","0","0","3935",
"2025-05-02 10:50","7691","1422","231","5491","885","6861","71","470","286","27","121","0","1338","-9","-660","0","-1216","0","427","0","0","4239",
"2025-05-02 10:55","7669","1422","230","5437","592","7347","72","470","278","27","122","0","1340","-9","-791","0","-1004","0","436","0","0","4193",
"2025-05-02 11:00","7648","1422","231","5526","253","7724","89","470","278","25","122","0","1331","-9","-698","0","-634","0","491","0","0","4334",
"2025-05-02 11:05","8130","1422","231","6601","-1271","7742","93","454","277","20","122","0","1291","-9","-713","0","0","529","187","0","0","4362",
"2025-05-02 11:10","8148","1422","231","6681","-1405","7835","96","454","278","23","122","0","1285","-9","-743","0","0","736","240","0","0","4405",
"2025-05-02 11:15","8508","1422","230","6551","-1378","7514","103","454","282","19","122","0","1281","-10","-731","0","0","798","243","0","0","4363",
"2025-05-02 11:20","8293","1422","231","6657","-1168","7579","111","450","283","20","122","0","1283","-10","-768","0","0","561","290","0","0","4277",
"2025-05-02 11:25","8573","1422","231","6511","-1404","7883","127","450","275","21","122","0","1283","-11","-713","0","0","995","282","0","0","4227",
"2025-05-02 11:30","8804","1423","231","6199","-1201","7595","130","436","279","21","122","0","1289","-11","-719","0","0","495","160","0","0","4021",
"2025-05-02 11:35","8909","1424","230","6004","-925","7498","129","422","282","20","122","0","1282","-10","-755","0","0","214","109","0","0","3714",
"2025-05-02 11:40","8534","1424","230","5774","-668","7620","124","422","271","19","122","0","1255","-11","-764","0","-11","0","232","0","0","3685",
"2025-05-02 11:45","8258","1423","231","5624","34","7684","124","422","271","19","122","0","1293","-11","-706","0","-526","0","343","0","0","3665",
"2025-05-02 11:50","8233","1423","231","5635","9","7766","123","394","268","21","122","0","1299","-11","-883","0","-855","0","272","0","0","3776",
"2025-05-02 11:55","8272","1424","231","5617","314","7530","120","394","269","19","122","0","1304","-11","-880","0","-1092","0","137","0","0","3735",
"2025-05-02 12:00","8315","1422","228","5655","-701","7949","129","394","270","20","122","0","1271","-11","-912","0","-153","0","301","0","0","3787",
"2025-05-02 12:05","8170","1421","230","5664","-1184","8266","138","415","271","21","122","0","1307","-11","-655","0","0","984","494","0","0","4094",
"2025-05-02 12:10","8125","1421","231","5537","-1255","8658","148","415","268","21","122","0","1302","-11","-575","0","0","1143","471","0","0","3985",
"2025-05-02 12:15","8202","1422","230","5463","-1202","8672","139","415","267","26","120","0","1303","-12","-640","0","0","961","384","0","0","3866",
"2025-05-02 12:20","8008","1420","230","5448","-1127","9070","138","373","264","28","115","0","1304","-12","-663","0","0","768","483","0","0","3609",
"2025-05-02 12:25","7535","1422","230","5418","-1136","9612","133","373","266","27","109","0","1303","-12","-706","0","0","912","612","0","0","3380",
"2025-05-02 12:30","7621","1424","231","5458","-1178","9723","126","373","274","26","106","0","1304","-13","-637","0","0","1033","622","0","0","3209",
"2025-05-02 12:35","7753","1424","230","5393","-1098","9645","124","372","271","27","100","0","1297","-13","-654","0","0","950","614","0","0","3090",
"2025-05-02 12:40","7637","1424","231","5398","-1123","9835","118","372","267","30","99","0","1302","-14","-696","0","0","788","498","0","0","3076",
"2025-05-02 12:45","7444","1425","231","5340","-897","9856","120","372","265","32","100","0","1295","-14","-703","0","0","594","513","0","0","3051",
"2025-05-02 12:50","7301","1424","230","5288","-919","9816","124","370","266","37","100","0","1297","-14","-636","0","0","590","516","0","0","3114",
"2025-05-02 12:55","7274","1426","230","5239","-598","9723","120","370","260","38","100","0","1299","-15","-607","0","0","256","508","0","0","3083",
"2025-05-02 13:00","7078","1424","230","5257","-402","9799","122","370","264","38","100","0","1283","-15","-559","0","0","195","486","0","0","3001",
"2025-05-02 13:05","6986","1424","230","5301","-580","9859","119","368","267","38","95","0","1236","-15","-494","0","0","510","595","0","0","2972",
"2025-05-02 13:10","7068","1425","230","5248","-703","10193","114","368","262","37","92","0","1266","-16","-645","0","0","454","558","0","0","2923",
"2025-05-02 13:15","7033","1425","230","5137","-347","10242","108","368","267","39","92","0","1266","-16","-720","0","0","13","536","0","0","2903",
"2025-05-02 13:20","6722","1424","230","5080","408","9976","107","368","272","34","92","0","1266","-16","-660","0","-523","0","595","0","0","2811",
"2025-05-02 13:25","6699","1425","230","5048","218","10007","108","368","271","36","92","0","1265","-15","-705","0","-399","0","666","0","0","2856",
"2025-05-02 13:30","6476","1424","230","5095","527","10139","112","368","266","37","92","0","1260","-14","-652","0","-505","0","737","0","0","2924",
"2025-05-02 13:35","6370","1425","231","5114","637","10124","108","367","269","38","93","0","1261","-14","-774","0","-605","0","879","0","0","2927",
"2025-05-02 13:40","6318","1424","231","5084","306","10440","100","367","268","37","91","0","1257","-13","-723","0","-181","0","828","0","0","2878",
"2025-05-02 13:45","6352","1423","230","5059","689","10311","91","367","273","38","92","0","1258","-13","-697","0","-563","0","846","0","0","2857",
