Estructura de generación (MW)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos,Andorra exportación,Marruecos exportación,Portugal exportación,Francia exportación,Francia importación,Portugal importación,Marruecos importación,Andorra importación,Hidráulica
"2025-05-04 22:15","7395","1533","175","4592","1833","42","145","511","341","79","108","0","1491","-7","-713","0","-2487","0","117","0","0","6862",
"2025-05-04 22:20","7368","1532","170","4356","1945","42","146","511","335","80","108","0","1493","-6","-681","-9","-2646","0","0","0","0","6752",
"2025-05-04 22:25","7267","1531","167","4297","2011","42","146","511","335","77","108","0","1484","-5","-785","-2","-2834","0","0","0","0","6478",
"2025-05-04 22:30","7238","1534","167","4317","1941","42","146","511","331","77","109","0","1490","-5","-809","0","-2420","0","326","0","0","6576",
"2025-05-04 22:35","7166","1531","167","4317","1784","42","147","511","327","77","109","0","1494","-3","-799","0","-1950","0","658","0","0","6714",
"2025-05-04 22:40","7230","1535","167","4349","1470","42","146","511","324","77","110","0","1494","-3","-859","0","-1664","0","686","0","0","6745",
"2025-05-04 22:45","7223","1534","166","4321","1090","42","146","511","320","76","111","0","1493","-3","-858","0","-1638","0","357","0","0","6764",
"2025-05-04 22:50","7226","1544","167","4326","884","42","146","510","326","73","111","0","1493","-3","-828","0","-1536","0","182","0","0","6756",
"2025-05-04 22:55","7141","1554","167","4327","840","42","146","510","325","66","112","0","1495","-2","-827","0","-1597","0","78","0","0","6753",
"2025-05-04 23:00","7101","1561","167","4376","600","42","147","510","319","65","112","0","1486","-3","-841","0","-1445","0","46","0","0","6704",
"2025-05-04 23:05","7044","1560","167","4419","519","42","146","517","308","63","112","0","1477","-2","-820","0","-1264","0","52","0","0","6769",
"2025-05-04 23:10","6910","1561","167","4514","276","42","146","517","301","57","112","0","1475","-3","-837","0","-1045","0","54","0","0","6610",
"2025-05-04 23:15","6898","1567","167","4550","33","42","147","517","305","49","112","0","1478","-2","-837","0","-882","0","2","0","0","6566",
"2025-05-04 23:20","6899","1576","167","4636","57","42","147","517","296","46","110","0","1482","-2","-841","-11","-937","0","0","0","0","6565",
"2025-05-04 23:25","6865","1579","166","4700","-115","42","146","517","291","45","107","0","1483","-1","-831","-21","-726","0","0","0","0","6511",
"2025-05-04 23:30","6858","1578","166","4727","-189","42","146","517","287","46","104","0","1482","-1","-809","-29","-640","0","0","0","0","6444",
"2025-05-04 23:35","6831","1575","166","4857","-598","42","145","512","279","45","102","0","1476","0","-776","-27","-190","0","0","0","0","6404",
"2025-05-04 23:40","6807","1577","167","4889","-618","42","145","512","272","45","101","0","1476","-1","-685","-7","-120","0","0","0","0","6265",
"2025-05-04 23:45","6801","1575","167","4879","-399","42","145","512","270","44","101","0","1478","-3","-667","-43","-290","0","0","0","0","6036",
"2025-05-04 23:50","6826","1567","166","4935","-619","42","146","511","265","42","101","0","1482","-3","-754","-8","-194","0","0","0","0","6175",
"2025-05-04 23:55","6801","1568","167","5027","-531","42","146","511","254","43","101","0","1480","-3","-752","-4","-228","0","0","0","0","6079",
"2025-05-05 00:00","6864","1568","171","5161","-669","42","146","511","250","42","101","0","1474","-3","-714","-62","-88","0","0","0","0","6056",
"2025-05-05 00:05","6861","1566","177","5252","-935","42","146","502","245","43","101","0","1467","-2","-680","-8","0","219","0","0","0","5989",
"2025-05-05 00:10","6853","1569","182","5233","-711","42","146","502","241","42","101","0","1460","-2","-727","0","0","42","13","0","0","6066",
"2025-05-05 00:15","6792","1567","186","5150","-829","42","146","492","239","40","101","0","1456","-2","-709","-46","0","121","0","0","0","5909",
"2025-05-05 00:20","6764","1566","186","5154","-532","42","146","502","235","40","101","0","1457","-1","-683","-15","-151","0","0","0","0","5684",
"2025-05-05 00:25","6754","1568","186","5199","-685","42","146","502","234","40","101","0","1454","-1","-746","-3","-121","0","0","0","0","5581",
"2025-05-05 00:30","6762","1567","187","5197","-695","42","147","502","233","39","101","0","1454","-1","-854","-27","-242","0","0","0","0","5431",
"2025-05-05 00:35","6775","1566","187","5138","-345","42","148","511","230","38","101","0","1458","0","-766","-7","-407","0","0","0","0","5330",
"2025-05-05 00:40","6805","1564","187","5112","-363","42","147","511","230","39","100","0","1458","-4","-722","-2","-433","0","0","0","0","5270",
"2025-05-05 00:45","6836","1564","186","5120","10","42","147","501","219","42","95","0","1456","-4","-723","-18","-729","0","0","0","0","5313",
"2025-05-05 00:50","6826","1565","186","5137","-48","42","147","510","208","43","91","0","1451","-3","-683","0","-585","0","49","0","0","5269",
"2025-05-05 00:55","6756","1564","186","5066","58","42","146","510","206","46","90","0","1456","-4","-647","-9","-740","0","0","0","0","5144",
"2025-05-05 01:00","6829","1566","186","5074","-531","42","146","500","205","42","90","0","1458","-3","-726","0","-229","0","10","0","0","5184",
"2025-05-05 01:05","6866","1567","186","5066","-1033","42","146","502","204","40","90","0","1458","-3","-789","-1","0","210","0","0","0","5471",
"2025-05-05 01:10","6891","1553","186","5046","-774","42","146","502","205","40","90","0","1463","-3","-834","0","-51","0","5","0","0","5559",
"2025-05-05 01:15","6955","1551","186","5036","-740","42","147","502","203","39","91","0","1459","-2","-793","0","-1","0","41","0","0","5613",
"2025-05-05 01:20","6968","1552","186","5015","-610","42","146","512","203","38","90","0","1460","-3","-779","0","-142","0","31","0","0","5601",
"2025-05-05 01:25","6969","1559","187","5000","-931","42","146","512","202","38","91","0","1460","-3","-788","0","0","129","5","0","0","5590",
"2025-05-05 01:30","6999","1565","187","5005","-1089","42","147","512","200","38","91","0","1461","-2","-859","0","0","243","25","0","0","5596",
"2025-05-05 01:35","7013","1572","186","5028","-1047","42","144","502","199","38","91","0","1463","-2","-788","0","0","312","19","0","0","5603",
"2025-05-05 01:40","7062","1576","186","5031","-1106","42","140","502","198","38","91","0","1462","-1","-703","0","0","479","41","0","0","5599",
"2025-05-05 01:45","7095","1586","186","5007","-971","42","138","502","198","35","91","0","1460","-1","-673","0","0","272","11","0","0","5483",
"2025-05-05 01:50","7120","1586","186","4984","-709","42","135","511","196","35","91","0","1465","-1","-598","0","0","153","32","0","0","5196",
"2025-05-05 01:55","7074","1575","186","4939","-619","42","133","511","195","35","91","0","1443","-2","-409","0","0","228","15","0","0","5126",
"2025-05-05 02:00","7081","1571","186","4930","-551","42","129","511","194","36","91","0","1443","-1","-469","0","0","141","28","0","0","5139",
"2025-05-05 02:05","7164","1570","186","4930","-826","41","118","500","193","36","91","0","1440","-1","-613","0","0","206","6","0","0","5179",
"2025-05-05 02:10","7142","1573","187","4931","-650","41","116","500","192","36","91","0","1439","-1","-551","0","0","225","147","0","0","5225",
"2025-05-05 02:15","7159","1573","184","4901","-659","41","116","500","192","37","91","0","1435","-1","-516","0","0","340","141","0","0","5220",
"2025-05-05 02:20","7170","1572","187","4912","-634","41","115","497","192","37","91","0","1435","-1","-459","0","0","279","166","0","0","5381",
"2025-05-05 02:25","7191","1573","185","4907","-337","41","112","497","188","36","91","0","1437","-1","-440","-18","-124","0","0","0","0","5363",
"2025-05-05 02:30","7195","1572","186","4935","-435","41","108","497","188","37","91","0","1431","-1","-373","-13","0","53","0","0","0","5308",
"2025-05-05 02:35","7164","1579","186","4945","-427","41","105","500","187","36","91","0","1433","-1","-395","0","0","46","11","0","0","5282",
"2025-05-05 02:40","7074","1583","187","4932","-338","41","102","500","184","36","91","0","1432","-1","-483","-11","-168","0","0","0","0","5234",
"2025-05-05 02:45","7071","1588","187","4949","-354","41","99","500","184","36","91","0","1435","-1","-456","-65","-90","0","0","0","0","5194",
"2025-05-05 02:50","7040","1596","187","4933","-28","41","97","500","193","27","91","0","1436","-1","-474","0","-387","0","7","0","0","5023",
"2025-05-05 02:55","7091","1598","188","4929","88","41","97","500","191","27","91","0","1429","-1","-413","0","-403","0","0","0","0","5051",
"2025-05-05 03:00","7102","1599","186","4944","-117","41","85","500","189","27","91","0","1431","0","-460","-4","-376","0","0","0","0","5053",
"2025-05-05 03:05","7078","1597","186","4986","422","41","82","495","190","27","91","0","1423","0","-503","0","-913","0","9","0","0","5089",
"2025-05-05 03:10","7122","1599","186","5029","255","41","82","495","190","26","92","0","1423","0","-503","0","-772","0","0","0","0","5162",
"2025-05-05 03:15","7167","1598","186","5025","186","41","82","495","188","27","91","0","1424","0","-447","0","-631","0","9","0","0","5266",
"2025-05-05 03:20","7043","1598","187","5060","115","41","82","495","188","27","90","0","1429","0","-630","-4","-724","0","0","0","0","5294",
"2025-05-05 03:25","7034","1599","187","5063","2","41","82","495","189","24","91","0","1433","0","-546","-11","-539","0","0","0","0","5301",
"2025-05-05 03:30","7039","1597","186","5074","188","41","83","495","188","25","90","0","1429","0","-546","0","-689","0","19","0","0","5300",
"2025-05-05 03:35","7013","1601","187","5085","84","41","83","495","188","24","91","0","1430","0","-433","0","-484","0","30","0","0","5287",
"2025-05-05 03:40","7060","1604","186","5080","111","41","82","495","187","23","91","0","1429","0","-451","-19","-572","0","0","0","0","5287",
"2025-05-05 03:45","7029","1611","186","5086","0","41","83","495","186","23","91","0","1429","0","-511","-24","-518","0","0","0","0","5252",
"2025-05-05 03:50","6995","1613","186","5091","-68","41","83","494","185","24","91","0","1432","-1","-584","0","-500","0","33","0","0","5215",
"2025-05-05 03:55","7043","1610","187","5117","-76","41","83","494","185","24","91","0","1432","-2","-572","-12","-604","0","0","0","0","5190",
"2025-05-05 04:00","7064","1612","187","5125","-63","41","83","494","183","24","91","0","1431","-2","-506","0","-385","0","74","0","0","5253",
"2025-05-05 04:05","7032","1611","187","5126","-10","41","83","501","184","24","91","0","1434","-2","-488","-77","-537","0","0","0","0","5277",
"2025-05-05 04:10","7071","1613","187","5141","-30","41","83","501","181","24","91","0","1435","-2","-681","0","-641","0","18","0","0","5276",
"2025-05-05 04:15","7039","1616","187","5152","-54","41","83","501","179","24","91","0","1436","-2","-722","-20","-675","0","0","0","0","5237",
"2025-05-05 04:20","7019","1602","186","5174","-16","41","83","501","179","24","91","0","1435","-1","-650","-14","-630","0","0","0","0","5321",
"2025-05-05 04:25","7080","1608","186","5193","-250","41","83","501","177","24","91","0","1435","-1","-593","-22","-421","0","0","0","0","5299",
"2025-05-05 04:30","7113","1606","186","5178","-243","41","83","501","177","24","91","0","1433","-1","-640","0","-362","0","17","0","0","5288",
"2025-05-05 04:35","7188","1611","186","5174","-274","41","82","501","178","24","91","0","1434","-1","-721","0","-438","0","9","0","0","5321",
"2025-05-05 04:40","7196","1621","186","5193","-265","41","75","501","177","24","91","0","1429","-2","-732","0","-370","0","129","0","0","5341",
"2025-05-05 04:45","7271","1619","187","5213","-325","41","68","501","176","24","91","0","1421","-2","-713","0","-312","0","70","0","0","5354",
"2025-05-05 04:50","7394","1622","186","5189","-351","41","54","501","176","25","91","0","1426","-2","-648","0","-290","0","17","0","0","5342",
"2025-05-05 04:55","7343","1622","187","5177","-89","41","47","501","176","24","91","0","1428","-2","-555","0","-332","0","86","0","0","5324",
"2025-05-05 05:00","7346","1630","187","5163","-33","41","47","501","176","24","91","0","1418","0","-599","0","-510","0","63","0","0","5262",
"2025-05-05 05:05","7562","1629","187","5146","80","41","47","501","178","25","90","0","1418","0","-542","-47","-649","0","0","0","0","5132",
"2025-05-05 05:10","7539","1629","187","5079","55","41","47","501","178","24","91","0","1421","-3","-536","0","-501","0","48","0","0","5021",
"2025-05-05 05:15","7562","1628","187","5079","80","41","47","501","179","25","91","0","1417","-2","-417","0","-552","0","40","0","0","5055",
"2025-05-05 05:20","7661","1627","187","5078","17","41","47","502","180","24","91","0","1424","-2","-574","0","-517","0","109","0","0","5124",
"2025-05-05 05:25","7730","1626","187","5065","-58","41","47","502","179","24","91","0","1423","-3","-546","0","-462","0","92","0","0","5186",
"2025-05-05 05:30","7820","1626","187","5102","73","41","47","502","178","24","91","0","1427","-2","-480","0","-398","0","180","0","0","5204",
"2025-05-05 05:35","7848","1625","187","5063","30","41","47","501","179","27","91","0","1420","-3","-549","0","-451","0","121","0","0","5141",
"2025-05-05 05:40","7837","1629","187","5059","-129","41","47","501","181","27","91","0","1417","-3","-562","0","-293","0","116","0","0","5108",
"2025-05-05 05:45","7902","1626","185","5075","169","41","47","501","183","27","91","0","1427","-3","-538","0","-465","0","196","0","0","5104",
"2025-05-05 05:50","7938","1624","185","5116","20","41","47","500","182","28","91","0","1420","-3","-510","0","-413","0","129","0","0","5214",
"2025-05-05 05:55","7937","1623","187","5157","-29","41","41","500","182","28","91","0","1423","-4","-520","0","-412","0","110","0","0","5221",
"2025-05-05 06:00","7890","1624","187","5156","32","41","33","500","182","30","91","0","1429","-4","-554","0","-383","0","168","0","0","5197",
"2025-05-05 06:05","7952","1626","186","5079","892","41","27","495","183","32","91","0","1430","-5","-628","-62","-1579","0","0","0","0","5279",
"2025-05-05 06:10","8003","1626","187","5147","970","41","13","495","184","33","91","0","1425","-4","-581","-5","-1528","0","0","0","0","5446",
"2025-05-05 06:15","8003","1624","187","5194","1210","41","10","495","186","34","91","0","1421","-6","-351","0","-1561","0","22","0","0","5533",
"2025-05-05 06:20","8085","1624","186","5200","1022","41","10","494","185","35","91","0","1424","-6","-302","0","-1356","0","21","0","0","5667",
"2025-05-05 06:25","8076","1626","186","5194","976","41","10","494","186","35","91","0","1423","-6","-314","0","-1202","0","61","0","0","5707",
"2025-05-05 06:30","8111","1628","186","5214","1121","41","9","494","190","33","91","0","1423","-7","-245","-20","-1328","0","0","0","0","5748",
"2025-05-05 06:35","8094","1629","186","5232","1050","41","10","494","193","35","91","0","1425","-7","-232","0","-1223","0","69","0","0","6023",
"2025-05-05 06:40","8063","1627","186","5273","1069","41","10","494","192","38","91","0","1427","-8","-181","-15","-1284","0","0","0","0","5999",
"2025-05-05 06:45","8075","1622","187","5366","922","41","10","494","195","40","91","0","1429","-9","-159","0","-954","0","183","0","0","6053",
"2025-05-05 06:50","8029","1624","187","5433","769","42","10","494","199","43","91","0","1434","-10","-263","0","-1025","0","71","0","0","6270",
"2025-05-05 06:55","7946","1588","187","5342","980","43","10","494","199","46","91","0","1444","-9","-197","0","-1123","0","67","0","0","6366",
"2025-05-05 07:00","7861","1588","186","5353","993","45","10","494","203","44","91","0","1447","0","-201","0","-929","0","240","0","1","6414",
"2025-05-05 07:05","7791","1590","186","5362","1452","57","10","495","205","40","91","0","1458","0","-260","0","-1621","0","87","0","1","6346",
"2025-05-05 07:10","7818","1596","186","5441","1297","78","10","495","211","37","90","0","1323","-1","-271","0","-1406","0","137","0","0","6415",
"2025-05-05 07:15","7692","1607","187","5539","1188","97","38","495","212","33","91","0","1454","-1","-266","0","-1380","0","90","0","0","6446",
"2025-05-05 07:20","7562","1701","187","5536","1314","128","38","495","215","38","91","0","1458","-2","-137","0","-1079","0","314","0","0","6579",
"2025-05-05 07:25","7501","1803","187","5544","1466","175","38","495","216","43","91","0","1473","-3","-2","0","-1133","0","313","0","0","6577",
"2025-05-05 07:30","7544","1808","185","5544","1282","243","39","495","220","52","91","0","1482","-4","0","0","-894","0","346","65","0","6629",
"2025-05-05 07:35","7533","1809","187","5669","1100","327","38","442","219","53","90","0","1482","-4","-84","0","-967","0","207","0","0","6706",
"2025-05-05 07:40","7511","1812","187","5564","1284","442","38","442","225","55","91","0","1476","-5","-121","0","-1166","0","157","0","0","6805",
"2025-05-05 07:45","7454","1810","187","5566","1035","612","38","442","234","54","93","0","1482","-3","-180","0","-1051","0","223","0","0","6980",
"2025-05-05 07:50","7359","1809","187","6046","595","779","37","442","238","55","96","0","1479","-4","-138","0","-478","0","240","0","0","7150",
"2025-05-05 07:55","7331","1811","186","6075","452","973","38","442","245","51","100","0","1470","-4","-177","0","-513","0","104","0","0","7058",
"2025-05-05 08:00","7228","1810","187","6125","442","1207","37","442","247","44","107","0","1484","-4","-246","0","-552","0","142","0","0","7113",
"2025-05-05 08:05","7209","1803","187","6025","759","1457","37","443","251","44","114","0","1478","-5","-285","0","-695","0","375","0","0","7094",
"2025-05-05 08:10","7167","1802","186","5730","701","1743","37","443","259","41","120","0","1485","-7","-140","0","-668","0","205","0","0","7124",
"2025-05-05 08:15","7148","1806","186","5570","813","2065","37","443","261","45","125","0","1484","-7","-104","0","-777","0","90","0","0","7033",
"2025-05-05 08:20","7092","1806","187","5424","527","2420","37","443","264","44","130","0","1473","-7","-173","0","-557","0","236","0","0","7061",
"2025-05-05 08:25","7021","1804","186","5352","396","2821","37","443","269","56","135","0","1480","-7","-184","0","-553","0","57","0","0","7043",
"2025-05-05 08:30","7023","1802","186","5351","-62","3185","37","443","271","68","137","0","1488","-7","-297","0","-246","0","21","0","0","6975",
"2025-05-05 08:35","7028","1801","186","5234","-27","3570","38","443","269","73","141","0","1490","-8","-310","0","-21","0","256","0","0","6891",
"2025-05-05 08:40","7050","1800","186","5085","94","3816","38","443","271","78","147","0","1487","-8","-209","0","-44","0","231","0","0","6756",
"2025-05-05 08:45","7096","1806","186","5012","-137","4233","38","443","273","77","154","0","1491","-8","-226","0","0","77","171","0","0","6487",
"2025-05-05 08:50","7147","1800","186","4677","-231","4626","38","443","275","79","157","0","1488","-8","-273","0","0","179","195","0","0","6521",
"2025-05-05 08:55","7124","1802","186","4593","-375","4881","38","443","287","80","159","0","1488","-9","-391","0","0","107","147","0","0","6486",
"2025-05-05 09:00","7144","1802","186","4608","-786","5297","38","443","292","75","163","0","1473","-8","-567","0","0","369","207","0","0","6447",
"2025-05-05 09:05","7214","1798","186","4860","-818","5690","39","443","296","76","168","0","1460","-9","-566","-10","0","270","0","0","0","6326",
"2025-05-05 09:10","7256","1795","186","4972","-1262","6009","9","443","301","73","171","0","1456","-9","-713","-147","0","372","0","0","0","6185",
"2025-05-05 09:15","7326","1798","186","5095","-1567","6341","9","443","304","73","167","0","1438","-9","-851","-25","0","643","0","0","0","6071",
"2025-05-05 09:20","7291","1796","187","5130","-1921","6751","9","443","306","75","165","0","1454","-9","-889","0","0","969","20","0","0","6057",
"2025-05-05 09:25","7248","1799","187","5131","-1979","7211","9","443","308","71","162","0","1447","-9","-770","0","0","1231","1","0","0","5791",
"2025-05-05 09:30","7334","1794","187","5071","-1833","7389","10","443","311","65","159","0","1320","-10","-688","0","0","1166","54","0","0","5177",
"2025-05-05 09:35","7508","1736","186","4766","-1897","7705","10","453","311","61","153","0","1341","-10","-717","0","0","1256","51","0","0","5263",
"2025-05-05 09:40","7494","1626","185","4662","-1981","8178","10","453","312","63","146","0","1431","-10","-700","0","0","1317","74","0","0","5225",
"2025-05-05 09:45","7530","1604","186","4457","-1938","8435","10","453","308","61","143","0","1430","-10","-543","0","0","1389","90","0","0","5136",
"2025-05-05 09:50","7556","1615","186","4709","-2000","8857","10","499","310","63","137","0","1416","-10","-661","0","0","1450","125","0","0","4889",
"2025-05-05 09:55","7587","1614","186","4536","-1834","9287","10","499","310","62","132","0","1414","-11","-646","0","0","1300","137","0","0","4567",
"2025-05-05 10:00","7711","1603","186","4396","-1766","9493","11","499","309","62","126","0","1396","-11","-640","0","0","1358","145","0","0","4377",
"2025-05-05 10:05","7096","1585","186","4341","-1282","9753","11","488","311","66","121","0","1357","-11","-554","0","0","811","91","0","0","4466",
"2025-05-05 10:10","7199","1585","186","4271","-1597","10105","10","488","308","61","120","0","1347","-11","-612","0","0","1008","26","0","0","4478",
"2025-05-05 10:15","7246","1580","186","4267","-1260","10147","9","439","306","60","121","0","1338","-11","-592","0","0","750","39","0","0","4385",
"2025-05-05 10:20","7310","1581","186","4279","-1332","10480","10","442","311","62","121","0","1337","-11","-656","-29","0","634","0","0","0","4290",
"2025-05-05 10:25","7367","1582","186","4307","-1269","10647","9","442","306","61","118","0","1318","-11","-704","0","0","566","9","0","0","4181",
"2025-05-05 10:30","7404","1582","186","4324","-1542","10788","9","442","304","59","117","0","1337","-11","-620","0","0","883","31","0","0","4086",
"2025-05-05 10:35","7445","1581","186","4303","-1176","10670","9","438","295","63","117","0","1338","-12","-575","0","0","626","49","0","0","4131",
"2025-05-05 10:40","7535","1581","187","4300","-1371","10911","9","438","303","62","120","0","1344","-11","-684","0","0","678","15","0","0","4214",
"2025-05-05 10:45","7591","1581","187","4301","-1148","11122","10","438","303","67","118","0","1347","-10","-631","-26","0","471","0","0","0","4144",
"2025-05-05 10:50","7580","1580","186","4246","-1490","11620","10","438","309","66","117","0","1344","-9","-672","0","0","852","15","0","0","4004",
"2025-05-05 10:55","7027","1580","187","4200","-1263","11982","12","438","304","66","117","0","1337","-9","-685","0","0","600","54","0","0","4010",
"2025-05-05 11:00","6853","1580","187","4237","-1186","12267","13","438","308","79","116","0","1328","-10","-556","-141","0","536","0","0","0","3996",
"2025-05-05 11:05","6824","1580","186","4290","-739","11843","16","476","311","71","121","0","1314","-10","-655","0","0","187","72","0","0","3954",
"2025-05-05 11:10","6934","1581","186","4333","-1238","12345","20","476","300","66","127","0","1301","-10","-787","0","0","442","46","0","0","3934",
"2025-05-05 11:15","6920","1579","186","4305","-1267","12465","23","476","301","63","132","0","1302","-10","-784","-14","0","468","0","0","0","3824",
"2025-05-05 11:20","7027","1581","186","4307","-1315","12737","30","474","301","65","136","0","1295","-9","-795","-27","0","451","0","0","0","3699",
"2025-05-05 11:25","6975","1578","186","4303","-1640","12879","32","474","305","74","141","0","1264","-9","-854","-24","0","657","0","0","0","3703",
"2025-05-05 11:30","7010","1581","186","4306","-1329","12730","40","474","306","64","142","0","1237","-10","-886","0","0","484","77","0","0","3575",
"2025-05-05 11:35","7303","1578","186","4284","-1258","12526","39","455","306","72","139","0","1256","-10","-759","0","0","596","65","0","0","3564",
"2025-05-05 11:40","7293","1578","186","4273","-1539","12706","37","455","303","75","139","0","1258","-10","-776","0","0","808","54","0","0","3653",
"2025-05-05 11:45","7395","1579","186","4238","-1529","12661","35","455","301","67","138","0","1262","-9","-761","-9","0","790","0","0","0","3604",
"2025-05-05 11:50","7520","1577","193","4235","-1374","12509","32","439","300","60","139","0","1263","-10","-785","0","0","580","38","0","0","3588",
"2025-05-05 11:55","7546","1577","205","4202","-1540","12601","29","439","306","67","133","0","1261","-9","-729","-18","0","805","0","0","0","3577",
"2025-05-05 12:00","7596","1577","213","4116","-1419","12740","26","390","306","66","127","0","1249","-10","-684","0","0","758","4","0","0","3739",
"2025-05-05 12:05","7609","1573","223","4150","-1053","12361","21","407","312","69","123","0","1258","-11","-749","-12","0","273","0","0","0","3807",
"2025-05-05 12:10","7766","1575","228","4311","-1573","12909","15","407","307","68","120","0","1242","-11","-768","0","0","843","7","0","0","3811",
"2025-05-05 12:15","7763","1576","232","4293","-1665","12960","15","407","307","61","114","0","1264","-12","-768","0","0","881","12","0","0","3580",
"2025-05-05 12:20","7827","1566","230","4272","-1483","12616","21","438","314","64","111","0","1254","-12","-823","-38","0","587","0","0","0","3529",
"2025-05-05 12:25","7969","1556","231","4289","-1494","12480","36","438","306","68","106","0","1224","-12","-920","-56","0","507","0","0","0","3532",
"2025-05-05 12:30","8080","1529","233","4178","-1609","12547","48","377","312","71","101","0","1249","-11","-794","0","0","864","26","0","0","3537",
"2025-05-05 12:35","8032","1524","231","4165","-1770","12015","57","415","301","72","96","0","1253","-12","-752","-11","0","1031","0","0","0","3817",
"2025-05-05 12:40","8093","1528","232","4145","-1672","12036","61","415","315","68","95","0","1262","-12","-730","0","0","872","13","0","0","3806",
"2025-05-05 12:45","8219","1504","231","4165","-1510","12153","65","366","313","69","99","0","1224","-11","-719","-37","0","752","0","0","0","3797",
"2025-05-05 12:50","8265","1508","233","4170","-1194","11804","69","360","308","70","94","0","1241","-12","-738","0","0","456","13","0","0","3801",
"2025-05-05 12:55","8336","1511","231","4196","-1299","11657","73","360","305","56","96","0","1247","-12","-736","-33","0","483","0","0","0","3798",
"2025-05-05 13:00","8107","1512","231","4204","-901","11513","75","375","307","55","95","0","1251","-12","-783","0","0","164","7","0","0","3784",
"2025-05-05 13:05","8058","1496","231","4123","-1087","11868","83","420","302","54","93","0","1259","-12","-797","0","0","302","2","0","0","3750",
"2025-05-05 13:10","8506","1496","231","4076","-1677","11926","100","420","294","55","93","0","1269","-13","-833","-15","0","782","0","0","0","3774",
"2025-05-05 13:15","8471","1492","232","4095","-1546","11869","110","420","292","54","93","0","1277","-13","-844","0","0","763","8","0","0","3780",
"2025-05-05 13:20","8564","1490","231","4154","-1464","11742","112","419","299","58","92","0","1281","-13","-761","-47","0","636","0","0","0","3779",
"2025-05-05 13:25","8700","1489","231","4200","-1878","11905","116","419","298","55","93","0","1260","-13","-872","0","0","973","20","0","0","3776",
"2025-05-05 13:30","8699","1489","232","4227","-1905","11968","114","419","299","54","93","0","1276","-12","-852","0","0","1032","19","0","0","3609",
"2025-05-05 13:35","8474","1488","232","4206","-1460","12164","114","419","296","56","94","0","1260","-11","-700","0","0","772","14","0","0","3468",
"2025-05-05 13:40","8449","1489","232","4145","-1284","12026","118","419","297","54","94","0","1279","-10","-697","0","0","606","17","0","0","3338",
"2025-05-05 13:45","8503","1488","232","4143","-1237","11894","111","419","300","58","94","0","1281","-11","-642","-17","0","581","0","0","0","3301",
"2025-05-05 13:50","8498","1490","231","4132","-1102","11883","110","419","297","58","94","0","1283","-12","-744","0","0","343","1","0","0","3321",
"2025-05-05 13:55","8592","1430","232","4141","-1255","12014","103","419","285","57","94","0","1285","-12","-677","0","0","697","10","0","0","3257",
