Estructura de generación (MW)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos,Andorra exportación,Marruecos exportación,Portugal exportación,Francia exportación,Francia importación,Portugal importación,Marruecos importación,Andorra importación,Hidráulica
"2025-04-30 22:35","11544","1179","187","5424","-1128","2","241","433","377","65","145","0","1637","0","0","-177","0","1149","0","30","0","5894",
"2025-04-30 22:40","11374","1180","189","5468","-905","2","240","433","374","64","146","0","1632","0","-26","-188","0","913","0","0","0","5796",
"2025-04-30 22:45","11325","1179","187","5457","-1010","2","243","433","375","62","145","0","1609","0","0","-207","0","1008","0","7","0","5850",
"2025-04-30 22:50","10879","1178","187","5214","-668","2","244","432","371","58","146","0","1567","0","0","-208","0","682","0","1","0","5885",
"2025-04-30 22:55","10835","1177","187","5009","-701","0","201","432","373","54","143","0","1603","0","0","-209","0","696","0","9","0","5908",
"2025-04-30 23:00","10673","1177","187","5020","-968","0","200","432","372","64","142","0","1602","0","0","-205","0","943","0","0","0","5964",
"2025-04-30 23:05","10935","1176","188","4828","-1216","0","202","455","371","62","142","0","1585","0","0","-200","0","1264","0","12","0","6173",
"2025-04-30 23:10","10792","1177","188","4828","-1231","0","202","455","372","62","138","0","1577","0","-71","-190","0","1176","0","0","0","6253",
"2025-04-30 23:15","10607","1176","187","4855","-1282","0","202","455","368","63","135","0","1569","0","-98","-187","0","1259","0","0","0","6263",
"2025-04-30 23:20","10051","1175","188","4794","-1035","0","199","455","362","59","133","0","1551","0","-84","-197","0","1024","0","0","0","6514",
"2025-04-30 23:25","9857","1174","187","4916","-1361","0","198","455","359","53","132","0","1573","0","-94","-204","0","1258","0","0","0","6437",
"2025-04-30 23:30","9836","1175","187","4991","-1223","0","199","455","353","43","130","0","1574","0","0","-207","0","1224","0","4","0","6371",
"2025-04-30 23:35","9870","1174","188","4982","-1324","0","198","461","347","35","128","0","1531","0","0","-180","0","1470","0","85","0","6700",
"2025-04-30 23:40","9648","1175","187","4926","-1134","0","200","461","344","36","126","0","1559","0","0","-167","0","1232","0","95","0","6710",
"2025-04-30 23:45","9474","1175","187","4921","-1141","0","197","461","341","36","123","0","1566","0","0","-160","0","1259","0","111","0","6686",
"2025-04-30 23:50","9082","1176","187","4932","-895","0","204","465","337","35","123","0","1573","0","0","-147","0","983","0","112","0","6666",
"2025-04-30 23:55","8984","1174","187","4930","-1096","0","207","465","335","36","120","0","1524","0","0","-188","0","1150","0","97","0","6677",
"2025-05-01 00:00","8720","1177","187","5016","-1015","0","211","465","331","34","118","0","1573","0","-138","-36","0","1048","0","0","0","6800",
"2025-05-01 00:05","9310","1176","188","5190","-1761","0","213","455","322","37","115","0","1556","0","-545","0","0","1879","473","0","0","6871",
"2025-05-01 00:10","9559","1176","188","5513","-2508","0","213","455","312","33","113","0","1554","0","-739","0","0","1985","30","0","0","7175",
"2025-05-01 00:15","9233","1177","187","5715","-2417","0","213","455","307","29","113","0","1561","0","-792","0","0","1872","20","0","0","7103",
"2025-05-01 00:20","9173","1178","188","6385","-2211","0","217","441","302","29","112","0","1554","0","-775","0","0","1648","59","0","0","6330",
"2025-05-01 00:25","9277","1178","188","6368","-2344","0","220","441","296","31","112","0","1550","0","-770","-116","0","1610","0","0","0","6232",
"2025-05-01 00:30","9278","1181","187","6083","-2141","0","219","441","289","31","112","0","1552","0","-783","0","0","1547","8","0","0","6131",
"2025-05-01 00:35","10047","1179","188","5772","-2368","0","217","441","284","31","112","0","1550","0","-754","-138","0","1722","0","0","0","5814",
"2025-05-01 00:40","9967","1179","188","5429","-2116","0","220","441","280","30","112","0","1557","0","-738","-148","0","1369","0","0","0","5876",
"2025-05-01 00:45","9723","1181","188","5334","-2001","0","218","441","276","31","112","0","1560","0","-787","-63","0","1307","0","0","0","5990",
"2025-05-01 00:50","9370","1180","188","5330","-1658","0","207","445","274","29","113","0","1554","0","-715","0","0","1161","13","0","0","5968",
"2025-05-01 00:55","9042","1183","187","5335","-1459","0","209","445","272","29","116","0","1551","0","-764","0","0","958","59","0","0","6013",
"2025-05-01 01:00","8828","1194","188","5333","-1547","0","208","445","261","32","116","0","1554","0","-759","0","0","1287","408","0","0","5949",
"2025-05-01 01:05","8559","1205","188","5302","-1068","0","205","444","243","33","116","0","1559","0","-807","0","0","1287","728","0","0","5995",
"2025-05-01 01:10","8250","1216","187","5331","-750","0","204","444","224","30","116","0","1557","0","-810","0","0","1081","808","0","0","5957",
"2025-05-01 01:15","8125","1227","188","5338","-1075","0","204","444","225","30","116","0","1541","0","-790","0","0","1295","770","0","0","5995",
"2025-05-01 01:20","7976","1234","188","5290","-996","0","203","456","222","29","116","0","1552","0","-721","0","0","1172","605","0","0","5934",
"2025-05-01 01:25","7804","1249","188","5299","-844","0","198","456","223","28","116","0","1553","0","-736","0","0","805","539","0","0","5956",
"2025-05-01 01:30","7498","1257","188","5319","-784","0","179","456","221","29","116","0","1554","0","-732","0","0","847","630","0","0","5996",
"2025-05-01 01:35","7241","1269","189","5383","-791","0","168","456","220","29","116","0","1555","0","-829","0","0","1034","861","0","0","6099",
"2025-05-01 01:40","7139","1280","187","5388","-917","0","155","456","219","29","113","0","1545","0","-825","0","0","1131","812","0","0","6081",
"2025-05-01 01:45","7052","1288","187","5319","-691","0","154","456","215","29","108","0","1565","0","-829","0","0","1097","929","0","0","6014",
"2025-05-01 01:50","6849","1300","187","5282","-494","0","154","456","214","28","105","0","1566","0","-790","0","0","777","831","0","0","6028",
"2025-05-01 01:55","6749","1308","188","5234","-573","0","153","456","211","28","105","0","1566","0","-801","0","0","996","990","0","0","6039",
"2025-05-01 02:00","6621","1316","188","5227","-622","0","153","456","211","29","104","0","1550","0","-758","0","0","935","929","0","0","6051",
"2025-05-01 02:05","6504","1328","188","5114","-666","0","154","456","209","29","101","0","1525","0","-771","0","0","1073","978","0","0","6179",
"2025-05-01 02:10","6341","1335","188","5102","-476","0","154","456","209","29","96","0","1568","0","-736","0","0","1022","1114","0","0","6186",
"2025-05-01 02:15","6223","1346","188","5116","-508","0","153","456","208","28","91","0","1563","0","-657","0","0","1202","1122","0","0","6176",
"2025-05-01 02:20","6180","1356","188","5193","-992","0","154","456","208","29","91","0","1564","0","-761","0","0","1400","1053","0","0","6152",
"2025-05-01 02:25","6176","1365","188","5181","-732","0","154","456","207","27","92","0","1572","0","-762","0","0","1330","1151","0","0","6086",
"2025-05-01 02:30","6079","1377","188","5159","-780","0","154","456","206","28","92","0","1572","0","-649","0","0","1386","1103","0","0","6099",
"2025-05-01 02:35","6079","1385","188","5085","-760","0","154","456","205","28","92","0","1569","0","-618","0","0","1456","1130","0","0","6115",
"2025-05-01 02:40","5980","1392","188","5031","-627","0","154","456","204","28","92","0","1568","0","-724","0","0","1182","1089","0","0","6078",
"2025-05-01 02:45","5921","1404","188","5039","-727","0","154","456","204","28","92","0","1552","0","-872","0","0","1181","1110","0","0","6092",
"2025-05-01 02:50","5819","1413","188","5082","-738","0","154","456","204","27","92","0","1551","0","-843","0","0","1133","1022","0","0","6040",
"2025-05-01 02:55","5704","1413","188","5078","-640","0","155","456","202","27","92","0","1554","0","-823","0","0","980","986","0","0","6057",
"2025-05-01 03:00","5613","1415","188","5080","-370","0","155","456","200","28","92","0","1551","0","-771","0","0","875","1054","0","0","6010",
"2025-05-01 03:05","5564","1415","188","5033","-511","0","155","443","199","28","92","0","1552","0","-800","0","0","1309","1323","0","0","5965",
"2025-05-01 03:10","5533","1414","188","5034","-589","0","155","443","198","28","92","0","1513","0","-645","0","0","1515","1290","0","0","5962",
"2025-05-01 03:15","5498","1415","188","5020","-744","0","154","443","198","27","92","0","1550","0","-650","0","0","1627","1265","0","0","5989",
"2025-05-01 03:20","5467","1414","188","5022","-738","0","154","443","197","27","91","0","1556","0","-618","0","0","1644","1274","0","0","5966",
"2025-05-01 03:25","5429","1413","188","5030","-585","0","154","443","196","26","91","0","1556","0","-605","0","0","1539","1254","0","0","5946",
"2025-05-01 03:30","5421","1412","188","5015","-510","0","153","443","197","26","91","0","1512","0","-623","0","0","1445","1280","0","0","5948",
"2025-05-01 03:35","5374","1415","188","5022","-638","0","153","445","196","27","91","0","1546","0","-573","0","0","1483","1197","0","0","5956",
"2025-05-01 03:40","5366","1416","188","5008","-662","0","153","445","197","26","91","0","1545","0","-579","0","0","1381","1145","0","0","5941",
"2025-05-01 03:45","5369","1415","188","4978","-595","36","153","445","196","27","92","0","1543","0","-514","0","0","1568","1269","0","0","5874",
"2025-05-01 03:50","5349","1414","188","4971","-406","36","153","445","196","27","92","0","1499","0","-524","0","0","1328","1216","0","0","5862",
"2025-05-01 03:55","5377","1415","188","4967","-507","36","152","445","194","26","92","0","1545","0","-555","0","0","1409","1230","0","0","5821",
"2025-05-01 04:00","5343","1416","188","4968","-673","36","153","445","194","26","92","0","1554","0","-788","0","0","1217","1165","0","0","5827",
"2025-05-01 04:05","5315","1417","188","4967","-544","36","153","450","194","26","92","0","1560","0","-773","0","0","1170","1182","0","0","5781",
"2025-05-01 04:10","5274","1418","188","4964","-588","36","153","450","195","26","92","0","1561","0","-753","0","0","1289","1213","0","0","5788",
"2025-05-01 04:15","5236","1418","187","4974","-393","36","152","450","194","26","92","0","1563","0","-735","0","0","1095","1232","0","0","5797",
"2025-05-01 04:20","5237","1420","188","4965","-423","36","152","450","193","26","92","0","1556","0","-676","0","0","1296","1329","0","0","5818",
"2025-05-01 04:25","5258","1419","187","4950","-424","36","152","450","194","26","92","0","1560","0","-584","0","0","1371","1323","0","0","5801",
"2025-05-01 04:30","5294","1420","187","4959","-604","36","152","450","192","26","91","0","1564","0","-669","0","0","1463","1337","0","0","5808",
"2025-05-01 04:35","5377","1417","188","4925","-303","36","152","450","192","26","92","0","1548","0","-561","0","0","1282","1295","0","0","5713",
"2025-05-01 04:40","5400","1419","188","4929","-452","36","153","450","192","27","91","0","1547","0","-545","0","0","1445","1291","0","0","5687",
"2025-05-01 04:45","5341","1417","188","4917","-332","36","153","450","191","26","92","0","1547","0","-616","0","0","1291","1332","0","0","5715",
"2025-05-01 04:50","5266","1418","188","4905","-231","36","150","450","191","26","91","0","1534","0","-582","0","0","1204","1327","0","0","5692",
"2025-05-01 04:55","5151","1424","189","4917","-213","36","147","450","191","26","92","0","1535","0","-575","0","0","1237","1357","0","0","5733",
"2025-05-01 05:00","5094","1422","187","4905","-219","36","139","450","193","26","92","0","1534","0","-677","0","0","1137","1330","0","0","5754",
"2025-05-01 05:05","5070","1423","187","4990","-360","36","130","458","193","26","92","0","1494","0","-670","0","0","1246","1370","0","0","5766",
"2025-05-01 05:10","5086","1421","188","4975","-236","36","115","458","195","28","92","0","1481","0","-689","0","0","1145","1341","0","0","5738",
"2025-05-01 05:15","5076","1421","188","5038","-380","36","97","458","193","28","92","0","1484","0","-695","0","0","1182","1360","0","0","5681",
"2025-05-01 05:20","5076","1420","188","5084","-365","36","82","458","194","27","92","0","1486","0","-726","0","0","1280","1423","0","0","5601",
"2025-05-01 05:25","5091","1422","188","5061","-234","36","68","458","194","27","91","0","1481","0","-711","0","0","1176","1428","0","0","5577",
"2025-05-01 05:30","5073","1420","188","5064","-137","36","55","458","194","28","91","0","1490","0","-718","0","0","1182","1476","0","0","5558",
"2025-05-01 05:35","5070","1420","188","5052","-212","36","45","457","194","30","92","0","1493","0","-744","0","0","1275","1580","0","0","5511",
"2025-05-01 05:40","5024","1419","188","5044","-183","36","37","457","194","29","92","0","1440","0","-711","0","0","1227","1499","0","0","5497",
"2025-05-01 05:45","5077","1420","187","5039","-104","36","30","457","194","29","92","0","1475","0","-753","0","0","1208","1581","0","0","5465",
"2025-05-01 05:50","5086","1420","188","5045","-81","36","27","457","194","29","92","0","1479","0","-776","0","0","1163","1527","0","0","5398",
"2025-05-01 05:55","5149","1420","187","5049","5","36","24","457","194","29","92","0","1479","0","-837","0","0","1097","1591","0","0","5361",
"2025-05-01 06:00","5164","1417","189","5033","85","36","21","457","196","32","92","0","1442","0","-874","0","0","1024","1612","0","0","5261",
"2025-05-01 06:05","5151","1419","188","5045","462","36","19","450","194","32","91","0","1480","0","-904","0","0","479","1503","0","0","5297",
"2025-05-01 06:10","5129","1418","188","5053","613","36","13","450","195","30","92","0","1491","0","-897","0","0","257","1511","0","0","5295",
"2025-05-01 06:15","5067","1418","188","4959","601","36","10","450","196","30","92","0","1489","0","-920","0","0","330","1583","0","0","5464",
"2025-05-01 06:20","5019","1420","188","4949","644","36","10","449","196","31","92","0","1484","0","-919","0","0","559","1770","0","0","5467",
"2025-05-01 06:25","5083","1420","188","4945","789","36","10","449","196","30","91","0","1485","0","-897","0","0","449","1786","0","0","5445",
"2025-05-01 06:30","5170","1421","188","4859","849","34","10","449","198","31","92","0","1490","0","-884","0","0","428","1805","0","0","5368",
"2025-05-01 06:35","5230","1420","188","4939","864","34","10","449","198","31","92","0","1473","0","-857","0","0","492","1829","0","0","5385",
"2025-05-01 06:40","5237","1422","188","4939","907","34","10","449","198","31","91","0","1474","0","-698","0","0","551","1820","0","0","5365",
"2025-05-01 06:45","5304","1421","188","4954","959","34","10","449","199","30","92","0","1480","0","-678","0","0","365","1698","0","0","5337",
"2025-05-01 06:50","5334","1424","188","4917","874","34","10","449","199","31","92","0","1485","0","-672","0","0","418","1608","0","0","5318",
"2025-05-01 06:55","5257","1425","188","4924","1085","35","10","449","199","31","92","0","1481","0","-652","0","0","261","1625","0","0","5276",
"2025-05-01 07:00","5220","1428","188","4913","941","36","10","449","201","31","91","0","1485","0","-603","0","0","272","1460","0","0","5384",
"2025-05-01 07:05","5259","1430","188","4762","1375","41","10","449","204","32","91","0","1443","0","-651","0","-715","0","1048","0","0","5317",
"2025-05-01 07:10","5313","1428","188","4582","1504","47","10","449","204","31","92","0","1483","0","-631","0","-914","0","1027","0","0","5248",
"2025-05-01 07:15","5344","1430","188","4533","1757","67","10","449","204","31","91","0","1480","0","-605","0","-1160","0","1001","0","0","5158",
"2025-05-01 07:20","5458","1428","188","4490","1888","91","41","452","206","30","91","0","1478","0","-602","0","-1303","0","924","0","0","5010",
"2025-05-01 07:25","5423","1428","188","4513","1822","135","40","452","207","30","92","0","1443","0","-565","0","-1194","0","981","0","0","4935",
"2025-05-01 07:30","5371","1427","188","4523","1506","197","38","452","206","30","91","0","1495","0","-552","0","-918","0","919","0","0","4876",
"2025-05-01 07:35","5418","1426","188","4567","1469","289","10","452","208","33","92","0","1491","0","-678","0","-1109","0","866","0","0","5068",
"2025-05-01 07:40","5400","1427","188","4647","1517","416","9","452","206","30","92","0","1490","0","-692","0","-1263","0","785","0","0","5079",
"2025-05-01 07:45","5319","1426","188","4608","1389","570","9","452","211","30","91","0","1459","0","-669","0","-950","0","892","0","0","5153",
"2025-05-01 07:50","5181","1428","188","4663","1435","750","9","446","213","31","92","0","1488","0","-674","0","-1100","0","770","0","0","5159",
"2025-05-01 07:55","4738","1429","188","4710","1479","995","10","446","216","31","92","0","1485","0","-646","0","-1214","0","756","0","0","5167",
"2025-05-01 08:00","4717","1428","188","4765","825","1311","10","446","216","31","92","0","1480","0","-646","0","-733","0","662","0","0","5309",
"2025-05-01 08:05","4783","1426","187","5121","-177","1698","10","447","224","31","92","0","1458","-1","-673","0","0","53","401","0","0","5363",
"2025-05-01 08:10","4838","1426","187","5077","-296","2116","10","447","224","33","91","0","1412","-2","-682","0","0","52","306","0","0","5250",
"2025-05-01 08:15","4953","1425","187","5022","-560","2621","9","447","223","32","92","0","1450","-3","-709","0","0","282","299","0","0","5159",
"2025-05-01 08:20","4950","1425","187","4958","-952","3048","9","450","226","33","91","0","1451","0","-711","0","0","444","193","0","0","5113",
"2025-05-01 08:25","4938","1424","189","4958","-1081","3524","9","450","227","35","92","0","1450","-1","-736","0","0","645","204","0","0","4917",
"2025-05-01 08:30","4927","1424","187","4937","-1500","3890","9","450","226","33","92","0","1408","-1","-748","0","0","882","47","0","0","4892",
"2025-05-01 08:35","4937","1425","187","4951","-1841","4229","9","447","226","32","92","0","1450","-1","-771","0","0","1175","149","0","0","4922",
"2025-05-01 08:40","4843","1423","187","4957","-1851","4660","9","447","227","27","92","0","1447","-1","-747","0","0","1091","52","0","0","4920",
"2025-05-01 08:45","4587","1423","187","4973","-1938","5166","9","447","228","34","91","0","1447","-1","-776","0","0","1131","100","0","0","4869",
"2025-05-01 08:50","4282","1424","188","4993","-1846","5439","9","446","230","33","92","0","1447","-1","-790","0","0","1102","200","0","0","4924",
"2025-05-01 08:55","4198","1424","187","4995","-1935","5807","9","446","232","34","92","0","1438","-2","-801","0","0","1247","194","0","0","4895",
"2025-05-01 09:00","4136","1422","187","5135","-2533","6434","9","446","238","32","92","0","1452","-1","-823","0","0","1809","263","0","0","4857",
"2025-05-01 09:05","4389","1421","188","5477","-3183","7231","9","434","239","34","91","0","1366","-1","-880","0","0","2272","68","0","0","4786",
"2025-05-01 09:10","4331","1421","188","5351","-3431","7807","9","434","239","34","91","0","1332","-2","-919","0","0","2523","35","0","0","4719",
"2025-05-01 09:15","4307","1421","187","5204","-3327","8135","9","434","241","30","92","0","1313","-2","-775","0","0","2564","89","0","0","4621",
"2025-05-01 09:20","4258","1420","187","5052","-3303","8714","9","434","242","30","92","0","1284","-2","-802","0","0","2534","220","0","0","4633",
"2025-05-01 09:25","4034","1420","188","5016","-3308","9253","14","434","243","30","92","0","1287","-2","-841","0","0","2522","253","0","0","4595",
"2025-05-01 09:30","4038","1421","188","4848","-3060","9493","17","434","245","28","92","0","1269","-3","-826","0","0","2275","274","0","0","4328",
"2025-05-01 09:35","3638","1424","187","4684","-2586","9844","32","426","248","28","92","0","1222","-3","-825","0","0","1809","342","0","0","4271",
"2025-05-01 09:40","3599","1422","187","4610","-2682","10075","44","426","248","28","91","0","1257","-4","-814","0","0","1864","324","0","0","4231",
"2025-05-01 09:45","3591","1422","187","4577","-2275","10120","63","426","247","25","92","0","1260","-5","-830","0","0","1601","413","0","0","4014",
"2025-05-01 09:50","3467","1423","188","4578","-1907","10018","79","426","247","23","91","0","1252","-4","-876","0","0","1291","482","0","0","3936",
"2025-05-01 09:55","3434","1420","187","4559","-1903","10075","94","426","242","20","92","0","1234","-5","-906","0","0","1237","480","0","0","3899",
"2025-05-01 10:00","3401","1421","188","4569","-2123","10324","111","426","242","19","92","0","1244","-5","-810","0","0","1462","543","0","0","3887",
"2025-05-01 10:05","3135","1418","186","5049","-3205","10363","137","410","244","19","92","0","1255","-5","-834","0","0","2608","538","0","0","4534",
"2025-05-01 10:10","3048","1419","188","5362","-3350","10380","166","410","248","19","92","0","1246","-6","-875","0","0","2810","626","0","0","4562",
"2025-05-01 10:15","3385","1420","188","4869","-2686","10400","189","410","242","19","92","0","1244","-7","-916","0","0","2043","484","0","0","4284",
"2025-05-01 10:20","3040","1421","187","4898","-2052","10263","207","370","241","20","92","0","1237","-7","-902","0","0","1247","347","0","0","4329",
"2025-05-01 10:25","3002","1422","188","4800","-1949","10408","244","370","238","19","92","0","1233","-7","-751","0","0","1364","384","0","0","4286",
"2025-05-01 10:30","2939","1421","188","4660","-1651","10347","279","370","239","18","92","0","1237","-7","-748","0","0","1079","393","0","0","4207",
"2025-05-01 10:35","2796","1421","188","4630","-1254","10401","283","370","238","19","92","0","1237","-7","-748","0","0","898","558","0","0","4027",
"2025-05-01 10:40","2781","1422","188","4556","-941","10493","305","370","236","20","92","0","1230","-7","-794","0","0","431","515","0","0","3791",
"2025-05-01 10:45","2805","1421","188","4460","-475","10302","320","370","235","19","92","0","1223","-7","-851","0","-197","0","425","0","0","3711",
"2025-05-01 10:50","2605","1423","188","4458","53","9856","306","370","235","19","92","0","1230","-7","-870","0","-623","0","441","0","0","3685",
"2025-05-01 10:55","2694","1423","188","4402","487","9686","290","370","240","19","92","0","1214","-6","-753","0","-1031","0","336","0","0","3645",
"2025-05-01 11:00","2571","1423","188","4423","604","9384","277","370","240","20","92","0","1158","-7","-812","0","-1130","0","467","0","0","3660",
"2025-05-01 11:05","3075","1421","188","4404","988","9091","270","359","239","20","92","0","1177","-7","-850","0","-1234","0","622","0","0","3111",
"2025-05-01 11:10","3173","1422","186","4384","983","9190","267","359","241","19","91","0","1178","-7","-894","0","-1282","0","663","0","0","3123",
"2025-05-01 11:15","3163","1421","187","4358","1164","9078","277","359","242","19","92","0","1172","-8","-879","0","-1516","0","644","0","0","2953",
"2025-05-01 11:20","2397","1424","188","4362","1585","9459","287","358","241","19","92","0","1171","-7","-884","0","-2003","0","633","0","0","3062",
"2025-05-01 11:25","2384","1423","186","4364","1693","9360","323","358","236","20","92","0","1176","-7","-826","0","-1992","0","620","0","0","2972",
"2025-05-01 11:30","2301","1421","187","4379","1456","9714","364","358","237","19","92","0","1184","-7","-805","0","-1909","0","589","0","0","2928",
"2025-05-01 11:35","2274","1422","188","4448","1734","9291","397","355","236","19","92","0","1172","-6","-841","0","-2367","0","398","0","0","2945",
"2025-05-01 11:40","2291","1425","188","4503","1696","9424","420","355","237","20","92","0","1171","-5","-774","0","-2243","0","395","0","0","2927",
"2025-05-01 11:45","2362","1422","186","4509","1558","9591","447","355","236","19","92","0","1131","-7","-783","0","-2157","0","381","0","0","2864",
"2025-05-01 11:50","2061","1422","188","4430","1681","9751","481","352","234","18","91","0","985","-8","-858","0","-2437","0","283","0","0","2829",
"2025-05-01 11:55","2077","1421","187","4277","1714","9676","504","352","230","19","91","0","1159","-8","-870","0","-2573","0","237","0","0","2763",
"2025-05-01 12:00","2124","1424","187","4418","1556","9947","511","352","234","22","91","0","1162","-8","-818","0","-2293","0","227","0","0","2688",
"2025-05-01 12:05","2229","1423","187","4603","1611","9512","516","363","234","21","92","0","1169","-6","-871","0","-2335","0","323","0","0","2830",
"2025-05-01 12:10","2355","1423","187","4630","1371","9675","526","363","233","19","91","0","1164","-7","-805","0","-2002","0","419","0","0","2754",
"2025-05-01 12:15","2425","1423","187","4656","985","9906","539","363","234","20","90","0","1163","-7","-788","0","-1513","0","481","0","0","2716",
"2025-05-01 12:20","2470","1424","187","4584","1029","10047","563","363","234","19","91","0","1164","-7","-767","0","-1516","0","492","0","0","2563",
"2025-05-01 12:25","2511","1422","187","4579","843","10167","581","363","225","20","91","0","1133","-7","-801","0","-1272","0","606","0","0","2562",
"2025-05-01 12:30","2508","1422","187","4579","996","10153","593","363","217","19","91","0","1169","-8","-833","0","-1699","0","365","0","0","2534",
"2025-05-01 12:35","2455","1420","187","4503","807","10483","608","369","219","20","93","0","1165","-9","-755","0","-1276","0","454","0","0","2634",
"2025-05-01 12:40","2395","1422","187","4491","797","10593","619","369","227","19","95","0","1165","-9","-787","0","-1227","0","542","0","0","2536",
"2025-05-01 12:45","2473","1423","187","4505","722","10530","625","369","216","19","98","0","1162","-9","-804","0","-1529","0","252","0","0","2490",
"2025-05-01 12:50","2216","1422","187","4501","1093","10382","637","360","217","19","98","0","1167","-9","-804","0","-1863","0","252","0","0","2497",
"2025-05-01 12:55","2229","1421","187","4483","1164","10293","642","360","221","19","98","0","1166","-9","-800","0","-1946","0","298","0","0","2484",
"2025-05-01 13:00","2243","1423","188","4321","1437","10155","648","360","218","20","97","0","1157","-9","-778","0","-2284","0","182","0","0","2464",
"2025-05-01 13:05","2039","1422","188","4348","1803","10056","653","355","215","19","98","0","1161","-9","-781","0","-2548","0","225","0","0","2442",
"2025-05-01 13:10","2016","1422","187","4374","1730","10131","641","355","215","20","98","0","1123","-10","-766","0","-2612","0","180","0","0","2441",
"2025-05-01 13:15","2011","1424","187","4362","1981","10073","642","355","205","19","97","0","1159","-11","-727","0","-2724","0","195","0","0","2431",
"2025-05-01 13:20","2055","1423","188","4280","1644","10333","643","357","202","20","97","0","1156","-11","-709","0","-2356","0","212","0","0","2407",
"2025-05-01 13:25","2015","1423","188","4194","1912","10010","663","357","204","19","96","0","1158","-11","-728","0","-2695","0","224","0","0","2332",
"2025-05-01 13:30","2025","1423","188","4231","1941","9994","659","357","205","21","98","0","1122","-11","-711","0","-2748","0","185","0","0","2408",
"2025-05-01 13:35","2179","1423","188","4474","2076","9487","655","360","205","20","98","0","1164","-10","-800","0","-2920","0","164","0","0","2431",
"2025-05-01 13:40","2267","1423","187","4454","2005","9484","642","360","203","20","97","0","1164","-10","-793","0","-2878","0","157","0","0","2387",
"2025-05-01 13:45","2291","1423","188","4474","1947","9516","633","360","211","19","97","0","1163","-10","-785","0","-2880","0","138","0","0","2395",
"2025-05-01 13:50","2275","1424","187","4386","2112","9747","620","353","206","20","96","0","1162","-10","-779","0","-2891","0","165","0","0","2304",
"2025-05-01 13:55","2298","1424","187","4382","2100","9622","613","353","209","19","97","0","1161","-10","-700","0","-2806","0","157","0","0","2299",
"2025-05-01 14:00","2238","1424","187","4436","2365","9555","602","353","207","19","97","0","1155","-10","-682","0","-3096","0","140","0","0","2276",
